CodigoAbastecimento;CodigoPostoAbastecimento;CodigoFerrovia;DataReferencia;LitrosManobra;LitrosViagem;LitrosOutro
4148;79;2;01/06/2013 00:00:00;0;1592;0
4149;75;2;01/06/2013 00:00:00;0;542;0
4150;80;2;01/06/2013 00:00:00;0;72137;0
4151;76;2;01/06/2013 00:00:00;0;0;0
4152;82;2;01/06/2013 00:00:00;0;13900;0
4153;77;2;01/06/2013 00:00:00;0;128720;0
4154;78;2;01/06/2013 00:00:00;0;118184;0
4155;74;2;01/06/2013 00:00:00;0;0;0
4156;81;2;01/06/2013 00:00:00;0;222697;0
4157;72;10;01/06/2013 00:00:00;7537;112247;1038
4160;53;1;01/07/2013 00:00:00;0;651734;0
4161;91;1;01/07/2013 00:00:00;0;59073;0
4162;90;1;01/07/2013 00:00:00;0;108300;0
4163;46;1;01/07/2013 00:00:00;0;2714955;0
4164;38;1;01/07/2013 00:00:00;0;218909;0
4165;88;1;01/07/2013 00:00:00;0;23655;0
4166;43;1;01/07/2013 00:00:00;0;58300;0
4167;47;1;01/07/2013 00:00:00;0;413227;0
4168;45;1;01/07/2013 00:00:00;0;34450;0
4169;48;1;01/07/2013 00:00:00;0;177261;0
4170;42;1;01/07/2013 00:00:00;0;673029;0
4171;44;1;01/07/2013 00:00:00;0;62088;0
4172;40;1;01/07/2013 00:00:00;0;133920;0
4173;41;1;01/07/2013 00:00:00;0;101500;0
4174;87;1;01/07/2013 00:00:00;0;108000;0
4175;93;1;01/07/2013 00:00:00;0;17800;0
4176;39;1;01/07/2013 00:00:00;0;5389106;0
4177;54;1;01/07/2013 00:00:00;0;126550;0
4178;52;1;01/07/2013 00:00:00;0;780487;0
4179;49;1;01/07/2013 00:00:00;0;152238;0
4180;95;1;01/07/2013 00:00:00;0;600;0
4181;55;1;01/07/2013 00:00:00;0;62506;0
4182;51;1;01/07/2013 00:00:00;0;571841;0
4183;92;1;01/07/2013 00:00:00;0;332000;0
4184;89;1;01/07/2013 00:00:00;0;119797;0
4185;37;1;01/07/2013 00:00:00;0;0;0
4186;94;1;01/07/2013 00:00:00;0;0;0
4187;50;1;01/07/2013 00:00:00;0;0;0
4188;96;1;01/07/2013 00:00:00;0;0;0
4189;62;7;01/07/2013 00:00:00;0;1117274;0
4191;86;9;01/07/2013 00:00:00;0;55064;0
4192;60;9;01/07/2013 00:00:00;0;134200;0
4193;61;9;01/07/2013 00:00:00;0;106600;0
4194;58;9;01/07/2013 00:00:00;0;21500;0
4195;59;9;01/07/2013 00:00:00;0;36269;0
4197;85;5;01/07/2013 00:00:00;0;20500;0
4198;56;5;01/07/2013 00:00:00;0;3023638;0
4199;84;5;01/07/2013 00:00:00;0;1590048;0
4200;57;5;01/07/2013 00:00:00;0;462540;0
4201;83;6;01/07/2013 00:00:00;960;134896;797
4202;71;6;01/07/2013 00:00:00;522;12581;1400
4203;36;12;01/07/2013 00:00:00;715;153590;0
4204;99;8;01/07/2013 00:00:00;1731;135675;0
4205;20;8;01/07/2013 00:00:00;2569;201342;3789
4206;100;8;01/07/2013 00:00:00;0;0;0
4207;21;8;01/07/2013 00:00:00;11707;917450;1399
4208;22;8;01/07/2013 00:00:00;19;1481;0
4209;30;8;01/07/2013 00:00:00;0;0;0
4210;23;8;01/07/2013 00:00:00;2419;189560;2435
4211;25;8;01/07/2013 00:00:00;47653;3734303;0
4212;24;8;01/07/2013 00:00:00;20855;1634281;2517
4213;98;8;01/07/2013 00:00:00;912;71428;0
4214;19;8;01/07/2013 00:00:00;3931;308047;1897
4215;26;8;01/07/2013 00:00:00;155;12150;1228
4216;27;8;01/07/2013 00:00:00;5313;416357;1150
4217;101;8;01/07/2013 00:00:00;494;38706;0
4218;33;8;01/07/2013 00:00:00;35344;2769660;0
4219;102;8;01/07/2013 00:00:00;19175;1502633;22469
4220;31;8;01/07/2013 00:00:00;3586;281000;5273
4221;34;8;01/07/2013 00:00:00;3227;252841;906
4222;28;8;01/07/2013 00:00:00;4667;365695;1283
4223;35;8;01/07/2013 00:00:00;16611;1301719;1958
4224;32;8;01/07/2013 00:00:00;78;6092;0
4225;29;8;01/07/2013 00:00:00;6563;514289;468
4226;63;11;01/07/2013 00:00:00;0;114440;150
4227;66;11;01/07/2013 00:00:00;0;1461107;16741
4228;64;11;01/07/2013 00:00:00;0;10400429;19378
4229;68;11;01/07/2013 00:00:00;0;1405847;2366
4230;69;11;01/07/2013 00:00:00;0;862904;219
4231;65;11;01/07/2013 00:00:00;0;8528652;492
4232;67;11;01/07/2013 00:00:00;0;1485175;1448
4233;72;10;01/07/2013 00:00:00;6507;140007;1123
4234;11;4;01/07/2013 00:00:00;357423;14535193;0
4235;13;4;01/07/2013 00:00:00;0;0;0
4236;12;4;01/07/2013 00:00:00;0;0;26591
4237;14;4;01/07/2013 00:00:00;87448;3556239;34206
4238;18;4;01/07/2013 00:00:00;8536;347128;22421
4239;16;4;01/07/2013 00:00:00;18420;749095;0
4240;17;4;01/07/2013 00:00:00;316;12831;53357
4241;2;3;01/07/2013 00:00:00;10163;1214239;29088
4242;3;3;01/07/2013 00:00:00;20123;2404283;38022
4243;8;3;01/07/2013 00:00:00;0;0;0
4244;10;3;01/07/2013 00:00:00;0;0;0
4245;1;3;01/07/2013 00:00:00;113505;13561751;21129
4246;7;3;01/07/2013 00:00:00;0;0;0
4247;73;2;01/07/2013 00:00:00;0;0;0
4248;97;2;01/07/2013 00:00:00;0;50985;0
4249;79;2;01/07/2013 00:00:00;0;22789;0
4250;75;2;01/07/2013 00:00:00;0;2680;0
4251;80;2;01/07/2013 00:00:00;0;96731;0
4252;76;2;01/07/2013 00:00:00;0;0;0
4253;82;2;01/07/2013 00:00:00;0;30200;0
4254;77;2;01/07/2013 00:00:00;0;127512;0
4255;78;2;01/07/2013 00:00:00;0;156032;0
4256;74;2;01/07/2013 00:00:00;0;0;0
4257;81;2;01/07/2013 00:00:00;0;279083;0
4304;83;6;01/08/2013 00:00:00;600;174048;2966
4305;71;6;01/08/2013 00:00:00;2618;2107;413
4306;86;9;01/08/2013 00:00:00;0;33434;0
4307;60;9;01/08/2013 00:00:00;0;160200;0
4308;61;9;01/08/2013 00:00:00;0;99300;0
4309;58;9;01/08/2013 00:00:00;0;3000;0
4310;59;9;01/08/2013 00:00:00;0;25901;0
4314;62;7;01/08/2013 00:00:00;0;1111192;0
4321;85;5;01/08/2013 00:00:00;0;23000;0
4322;56;5;01/08/2013 00:00:00;0;3195241;0
4323;84;5;01/08/2013 00:00:00;0;1638209;0
4324;57;5;01/08/2013 00:00:00;0;629679;0
4327;53;1;01/08/2013 00:00:00;0;884163;0
4328;91;1;01/08/2013 00:00:00;0;53000;0
4329;90;1;01/08/2013 00:00:00;0;101000;0
4330;46;1;01/08/2013 00:00:00;0;2558393;0
4331;38;1;01/08/2013 00:00:00;0;244357;0
4332;88;1;01/08/2013 00:00:00;0;23000;0
4333;43;1;01/08/2013 00:00:00;0;113750;0
4334;47;1;01/08/2013 00:00:00;0;300440;0
4335;45;1;01/08/2013 00:00:00;0;21804;0
4336;48;1;01/08/2013 00:00:00;0;145279;0
4337;42;1;01/08/2013 00:00:00;0;548350;0
4338;44;1;01/08/2013 00:00:00;0;47530;0
4339;40;1;01/08/2013 00:00:00;0;154455;0
4340;41;1;01/08/2013 00:00:00;0;111100;0
4341;87;1;01/08/2013 00:00:00;0;111000;0
4342;93;1;01/08/2013 00:00:00;0;35500;0
4343;39;1;01/08/2013 00:00:00;0;6067672;0
4344;54;1;01/08/2013 00:00:00;0;106700;0
4345;52;1;01/08/2013 00:00:00;0;731838;0
4346;49;1;01/08/2013 00:00:00;0;105522;0
4347;55;1;01/08/2013 00:00:00;0;73905;0
4348;51;1;01/08/2013 00:00:00;0;603663;0
4349;92;1;01/08/2013 00:00:00;0;203000;0
4350;89;1;01/08/2013 00:00:00;0;116565;0
4351;37;1;01/08/2013 00:00:00;0;0;0
4352;94;1;01/08/2013 00:00:00;0;0;0
4353;95;1;01/08/2013 00:00:00;0;0;0
4354;50;1;01/08/2013 00:00:00;0;0;0
4355;96;1;01/08/2013 00:00:00;0;0;0
4356;2;3;01/08/2013 00:00:00;9612;1676645;31900
4357;3;3;01/08/2013 00:00:00;17367;3029445;14390
4358;8;3;01/08/2013 00:00:00;0;0;0
4359;10;3;01/08/2013 00:00:00;0;0;0
4360;1;3;01/08/2013 00:00:00;98203;17130345;23693
4361;7;3;01/08/2013 00:00:00;0;0;0
4362;14;4;01/08/2013 00:00:00;80895;3498522;55465
4363;18;4;01/08/2013 00:00:00;6429;278058;9480
4364;16;4;01/08/2013 00:00:00;16939;732573;0
4365;17;4;01/08/2013 00:00:00;286;12386;48269
4366;13;4;01/08/2013 00:00:00;0;0;0
4367;12;4;01/08/2013 00:00:00;0;0;24952
4368;11;4;01/08/2013 00:00:00;335980;14530386;0
4369;36;12;01/08/2013 00:00:00;670;168386;0
4370;20;8;01/08/2013 00:00:00;2722;226013;2727
4371;99;8;01/08/2013 00:00:00;1498;124397;0
4372;100;8;01/08/2013 00:00:00;0;0;0
4373;21;8;01/08/2013 00:00:00;12850;1066972;607
4374;22;8;01/08/2013 00:00:00;60;4941;0
4375;102;8;01/08/2013 00:00:00;17356;1441145;0
4376;30;8;01/08/2013 00:00:00;0;0;0
4377;23;8;01/08/2013 00:00:00;3561;295643;3022
4378;25;8;01/08/2013 00:00:00;44802;3720093;1530
4379;24;8;01/08/2013 00:00:00;19934;1655172;2273
4380;98;8;01/08/2013 00:00:00;779;64650;0
4381;19;8;01/08/2013 00:00:00;2906;241302;2379
4382;26;8;01/08/2013 00:00:00;327;27160;2863
4383;27;8;01/08/2013 00:00:00;4782;397064;1800
4384;101;8;01/08/2013 00:00:00;504;41848;0
4385;33;8;01/08/2013 00:00:00;32730;2717703;0
4386;31;8;01/08/2013 00:00:00;3270;271571;1190
4387;34;8;01/08/2013 00:00:00;3049;253173;356
4388;28;8;01/08/2013 00:00:00;4686;389088;778
4389;35;8;01/08/2013 00:00:00;14157;1175506;823
4390;32;8;01/08/2013 00:00:00;0;0;0
4391;29;8;01/08/2013 00:00:00;7986;663102;170
4392;73;2;01/08/2013 00:00:00;0;0;0
4393;97;2;01/08/2013 00:00:00;0;72508;0
4394;79;2;01/08/2013 00:00:00;0;41685;0
4395;75;2;01/08/2013 00:00:00;0;0;0
4396;80;2;01/08/2013 00:00:00;0;93782;0
4397;76;2;01/08/2013 00:00:00;0;0;0
4398;82;2;01/08/2013 00:00:00;0;33250;0
4399;77;2;01/08/2013 00:00:00;0;140859;0
4400;78;2;01/08/2013 00:00:00;0;171297;0
4401;74;2;01/08/2013 00:00:00;0;0;0
4402;81;2;01/08/2013 00:00:00;0;282799;0
4403;63;11;01/08/2013 00:00:00;0;97766;49
4404;66;11;01/08/2013 00:00:00;0;1427471;15898
4405;64;11;01/08/2013 00:00:00;0;9757417;17016
4406;68;11;01/08/2013 00:00:00;0;1681969;3591
4407;69;11;01/08/2013 00:00:00;0;882224;1078
4408;65;11;01/08/2013 00:00:00;0;9220325;790
4409;67;11;01/08/2013 00:00:00;0;1539757;299
4410;72;10;01/08/2013 00:00:00;7596;133575;1372
4417;53;1;01/09/2013 00:00:00;0;956928;0
4418;91;1;01/09/2013 00:00:00;0;59500;0
4419;90;1;01/09/2013 00:00:00;0;80000;0
4420;46;1;01/09/2013 00:00:00;0;2387241;0
4421;38;1;01/09/2013 00:00:00;0;278058;0
4422;88;1;01/09/2013 00:00:00;0;21700;0
4423;43;1;01/09/2013 00:00:00;0;174193;0
4424;47;1;01/09/2013 00:00:00;0;267543;0
4425;45;1;01/09/2013 00:00:00;0;21399;0
4426;48;1;01/09/2013 00:00:00;0;157134;0
4427;42;1;01/09/2013 00:00:00;0;507338;0
4428;44;1;01/09/2013 00:00:00;0;46340;0
4429;40;1;01/09/2013 00:00:00;0;162700;0
4430;41;1;01/09/2013 00:00:00;0;84100;0
4431;87;1;01/09/2013 00:00:00;0;125000;0
4432;93;1;01/09/2013 00:00:00;0;31000;0
4433;39;1;01/09/2013 00:00:00;0;6727770;0
4434;54;1;01/09/2013 00:00:00;0;86700;0
4435;52;1;01/09/2013 00:00:00;0;636312;0
4436;49;1;01/09/2013 00:00:00;0;107001;0
4437;95;1;01/09/2013 00:00:00;0;2000;0
4438;55;1;01/09/2013 00:00:00;0;70722;0
4439;51;1;01/09/2013 00:00:00;0;442840;0
4440;92;1;01/09/2013 00:00:00;0;337000;0
4441;89;1;01/09/2013 00:00:00;0;93277;0
4442;62;7;01/09/2013 00:00:00;0;1774774;0
4452;86;9;01/09/2013 00:00:00;0;148101;0
4453;60;9;01/09/2013 00:00:00;0;170250;0
4454;61;9;01/09/2013 00:00:00;0;96900;0
4455;58;9;01/09/2013 00:00:00;0;5001;0
4456;59;9;01/09/2013 00:00:00;0;62845;0
4457;85;5;01/09/2013 00:00:00;0;17820;0
4458;56;5;01/09/2013 00:00:00;0;3084154;0
4459;84;5;01/09/2013 00:00:00;0;1495605;0
4460;57;5;01/09/2013 00:00:00;0;571921;0
4461;37;1;01/09/2013 00:00:00;0;0;0
4462;94;1;01/09/2013 00:00:00;0;0;0
4463;50;1;01/09/2013 00:00:00;0;0;0
4464;96;1;01/09/2013 00:00:00;0;0;0
4465;71;6;01/09/2013 00:00:00;2898;2000;227
4466;83;6;01/09/2013 00:00:00;0;165954;238
4467;36;12;01/09/2013 00:00:00;820;193833;0
4468;20;8;01/09/2013 00:00:00;2409;208699;3332
4469;99;8;01/09/2013 00:00:00;1405;121727;0
4470;100;8;01/09/2013 00:00:00;0;0;0
4471;21;8;01/09/2013 00:00:00;9447;818445;2375
4472;22;8;01/09/2013 00:00:00;34;2966;0
4473;102;8;01/09/2013 00:00:00;17906;1551292;10085
4474;30;8;01/09/2013 00:00:00;0;0;0
4475;23;8;01/09/2013 00:00:00;2121;183746;2263
4476;25;8;01/09/2013 00:00:00;41155;3565519;0
4477;24;8;01/09/2013 00:00:00;16725;1448979;1921
4478;98;8;01/09/2013 00:00:00;0;89875;1037
4479;19;8;01/09/2013 00:00:00;4568;395780;2391
4480;26;8;01/09/2013 00:00:00;211;18318;3927
4481;27;8;01/09/2013 00:00:00;5576;483060;4136
4482;101;8;01/09/2013 00:00:00;641;55549;0
4483;33;8;01/09/2013 00:00:00;27248;2360668;122
4484;31;8;01/09/2013 00:00:00;3149;272803;1966
4485;34;8;01/09/2013 00:00:00;1951;168984;560
4486;28;8;01/09/2013 00:00:00;4732;409983;795
4487;35;8;01/09/2013 00:00:00;15026;1301742;469
4488;32;8;01/09/2013 00:00:00;0;0;0
4489;29;8;01/09/2013 00:00:00;7325;634626;128
4490;14;4;01/09/2013 00:00:00;78902;3264388;21191
4491;18;4;01/09/2013 00:00:00;10817;447538;12571
4492;16;4;01/09/2013 00:00:00;17824;737421;0
4493;17;4;01/09/2013 00:00:00;391;16192;68875
4494;11;4;01/09/2013 00:00:00;356362;14743732;0
4495;13;4;01/09/2013 00:00:00;0;0;0
4496;12;4;01/09/2013 00:00:00;0;0;25627
4497;2;3;01/09/2013 00:00:00;9143;1489653;22991
4498;3;3;01/09/2013 00:00:00;18164;2959496;6101
4499;8;3;01/09/2013 00:00:00;0;0;0
4500;10;3;01/09/2013 00:00:00;0;0;0
4501;1;3;01/09/2013 00:00:00;96964;15798718;22166
4502;7;3;01/09/2013 00:00:00;0;0;0
4503;73;2;01/09/2013 00:00:00;0;0;0
4504;97;2;01/09/2013 00:00:00;0;80669;0
4505;79;2;01/09/2013 00:00:00;0;5222;0
4506;75;2;01/09/2013 00:00:00;0;0;0
4507;80;2;01/09/2013 00:00:00;0;77498;0
4508;76;2;01/09/2013 00:00:00;0;0;0
4509;82;2;01/09/2013 00:00:00;0;16950;0
4510;77;2;01/09/2013 00:00:00;0;140615;0
4511;78;2;01/09/2013 00:00:00;0;191650;0
4512;81;2;01/09/2013 00:00:00;0;285819;0
4513;74;2;01/09/2013 00:00:00;0;0;0
4514;72;10;01/09/2013 00:00:00;8573;142491;1112
4515;63;11;01/09/2013 00:00:00;0;114427;100
4516;66;11;01/09/2013 00:00:00;0;1535536;14264
4517;64;11;01/09/2013 00:00:00;0;9531666;11779
4518;68;11;01/09/2013 00:00:00;0;1334127;6034
4519;69;11;01/09/2013 00:00:00;0;894971;728
4520;65;11;01/09/2013 00:00:00;0;10183133;363
4521;67;11;01/09/2013 00:00:00;0;1563194;226
4566;53;1;01/10/2013 00:00:00;0;761266;0
4567;91;1;01/10/2013 00:00:00;0;67000;0
4568;90;1;01/10/2013 00:00:00;0;87000;0
4569;46;1;01/10/2013 00:00:00;0;2956789;0
4570;38;1;01/10/2013 00:00:00;0;229096;0
4571;88;1;01/10/2013 00:00:00;0;18900;0
4572;43;1;01/10/2013 00:00:00;0;119980;0
4573;47;1;01/10/2013 00:00:00;0;333204;0
4574;45;1;01/10/2013 00:00:00;0;34088;0
4575;48;1;01/10/2013 00:00:00;0;186556;0
4576;42;1;01/10/2013 00:00:00;0;600900;0
4577;44;1;01/10/2013 00:00:00;0;98940;0
4578;40;1;01/10/2013 00:00:00;0;148025;0
4579;41;1;01/10/2013 00:00:00;0;88700;0
4580;87;1;01/10/2013 00:00:00;0;129000;0
4581;96;1;01/10/2013 00:00:00;0;10000;0
4582;93;1;01/10/2013 00:00:00;0;31000;0
4583;39;1;01/10/2013 00:00:00;0;6343062;0
4584;54;1;01/10/2013 00:00:00;0;34100;0
4585;52;1;01/10/2013 00:00:00;0;334607;0
4586;49;1;01/10/2013 00:00:00;0;133682;0
4587;95;1;01/10/2013 00:00:00;0;4000;0
4588;55;1;01/10/2013 00:00:00;0;127283;0
4589;51;1;01/10/2013 00:00:00;0;108129;0
4590;92;1;01/10/2013 00:00:00;0;367000;0
4591;89;1;01/10/2013 00:00:00;0;44234;0
4592;62;7;01/10/2013 00:00:00;0;1956681;0
4594;85;5;01/10/2013 00:00:00;0;0;0
4595;56;5;01/10/2013 00:00:00;0;3341752;0
4596;84;5;01/10/2013 00:00:00;0;1567491;0
4597;57;5;01/10/2013 00:00:00;0;557353;0
4598;86;9;01/10/2013 00:00:00;0;146962;0
4599;60;9;01/10/2013 00:00:00;0;157400;0
4600;61;9;01/10/2013 00:00:00;0;91500;0
4601;58;9;01/10/2013 00:00:00;0;0;0
4602;59;9;01/10/2013 00:00:00;0;16600;0
4603;37;1;01/10/2013 00:00:00;0;0;0
4604;94;1;01/10/2013 00:00:00;0;0;0
4605;50;1;01/10/2013 00:00:00;0;0;0
4606;36;12;01/10/2013 00:00:00;1044;149011;0
4607;83;6;01/10/2013 00:00:00;980;142092;9955
4608;71;6;01/10/2013 00:00:00;3700;2000;312
4609;11;4;01/10/2013 00:00:00;378641;15076094;0
4610;13;4;01/10/2013 00:00:00;0;0;0
4611;12;4;01/10/2013 00:00:00;0;0;28242
4612;14;4;01/10/2013 00:00:00;78095;3109466;29513
4613;18;4;01/10/2013 00:00:00;11819;470608;18828
4614;16;4;01/10/2013 00:00:00;17872;711600;0
4615;17;4;01/10/2013 00:00:00;319;12699;79382
4616;2;3;01/10/2013 00:00:00;12162;1453179;37392
4617;3;3;01/10/2013 00:00:00;22635;2704440;9016
4618;8;3;01/10/2013 00:00:00;0;0;0
4619;10;3;01/10/2013 00:00:00;0;0;0
4620;1;3;01/10/2013 00:00:00;124297;14851257;24053
4621;7;3;01/10/2013 00:00:00;0;0;0
4622;99;8;01/10/2013 00:00:00;2052;146660;0
4623;20;8;01/10/2013 00:00:00;2651;189442;1589
4624;100;8;01/10/2013 00:00:00;0;0;0
4625;21;8;01/10/2013 00:00:00;13757;983109;878
4626;22;8;01/10/2013 00:00:00;55;3945;0
4627;102;8;01/10/2013 00:00:00;19287;1378344;12539
4628;30;8;01/10/2013 00:00:00;0;0;0
4629;23;8;01/10/2013 00:00:00;2920;208667;3129
4630;25;8;01/10/2013 00:00:00;48287;3450793;409
4631;24;8;01/10/2013 00:00:00;21394;1528890;3420
4632;98;8;01/10/2013 00:00:00;1141;81527;0
4633;19;8;01/10/2013 00:00:00;5748;410779;2488
4634;26;8;01/10/2013 00:00:00;422;30121;1328
4635;27;8;01/10/2013 00:00:00;6842;488935;4044
4636;101;8;01/10/2013 00:00:00;795;56839;0
4637;33;8;01/10/2013 00:00:00;35329;2524728;151
4638;31;8;01/10/2013 00:00:00;3094;221110;1031
4639;34;8;01/10/2013 00:00:00;2649;189301;882
4640;28;8;01/10/2013 00:00:00;6030;430894;654
4641;35;8;01/10/2013 00:00:00;17569;1255510;2707
4642;32;8;01/10/2013 00:00:00;0;0;0
4643;29;8;01/10/2013 00:00:00;9284;663502;538
4644;73;2;01/10/2013 00:00:00;0;0;0
4645;97;2;01/10/2013 00:00:00;0;80751;0
4646;79;2;01/10/2013 00:00:00;0;1900;0
4647;75;2;01/10/2013 00:00:00;0;0;0
4648;80;2;01/10/2013 00:00:00;0;81174;0
4649;76;2;01/10/2013 00:00:00;0;0;0
4650;82;2;01/10/2013 00:00:00;0;30679;0
4651;77;2;01/10/2013 00:00:00;0;157773;0
4652;78;2;01/10/2013 00:00:00;0;218181;0
4653;74;2;01/10/2013 00:00:00;0;0;0
4654;81;2;01/10/2013 00:00:00;0;305768;0
4655;63;11;01/10/2013 00:00:00;0;50998;50
4656;66;11;01/10/2013 00:00:00;0;2035161;18883
4657;64;11;01/10/2013 00:00:00;0;11823551;8914
4658;68;11;01/10/2013 00:00:00;0;1526504;4570
4659;69;11;01/10/2013 00:00:00;0;1006119;224
4660;65;11;01/10/2013 00:00:00;0;7681918;665
4661;67;11;01/10/2013 00:00:00;0;1706230;579
4662;72;10;01/10/2013 00:00:00;8642;159268;1075
4667;53;1;01/11/2013 00:00:00;0;636598;0
4668;91;1;01/11/2013 00:00:00;0;56500;0
4669;90;1;01/11/2013 00:00:00;0;92000;0
4670;46;1;01/11/2013 00:00:00;0;2802771;0
4671;38;1;01/11/2013 00:00:00;0;277440;0
4672;88;1;01/11/2013 00:00:00;0;36650;0
4673;43;1;01/11/2013 00:00:00;0;105350;0
4674;47;1;01/11/2013 00:00:00;0;284529;0
4675;45;1;01/11/2013 00:00:00;0;29001;0
4676;48;1;01/11/2013 00:00:00;0;161756;0
4677;42;1;01/11/2013 00:00:00;0;431457;0
4678;44;1;01/11/2013 00:00:00;0;82820;0
4679;40;1;01/11/2013 00:00:00;0;193785;0
4680;41;1;01/11/2013 00:00:00;0;62700;0
4681;87;1;01/11/2013 00:00:00;0;106000;0
4682;96;1;01/11/2013 00:00:00;0;6235;0
4683;93;1;01/11/2013 00:00:00;0;15000;0
4684;39;1;01/11/2013 00:00:00;0;5525136;0
4685;54;1;01/11/2013 00:00:00;0;35700;0
4686;52;1;01/11/2013 00:00:00;0;380639;0
4687;49;1;01/11/2013 00:00:00;0;131756;0
4688;95;1;01/11/2013 00:00:00;0;3000;0
4689;55;1;01/11/2013 00:00:00;0;74707;0
4690;51;1;01/11/2013 00:00:00;0;225581;0
4691;92;1;01/11/2013 00:00:00;0;400000;0
4692;89;1;01/11/2013 00:00:00;0;52300;0
4693;62;7;01/11/2013 00:00:00;0;1526318;0
4695;85;5;01/11/2013 00:00:00;0;5000;0
4696;56;5;01/11/2013 00:00:00;0;2836727;0
4697;84;5;01/11/2013 00:00:00;0;1403309;0
4698;57;5;01/11/2013 00:00:00;0;583901;0
4699;86;9;01/11/2013 00:00:00;0;46732;0
4700;60;9;01/11/2013 00:00:00;0;202300;0
4701;61;9;01/11/2013 00:00:00;0;76300;0
4702;58;9;01/11/2013 00:00:00;0;4000;0
4703;59;9;01/11/2013 00:00:00;0;12000;0
4704;37;1;01/11/2013 00:00:00;0;0;0
4705;94;1;01/11/2013 00:00:00;0;0;0
4706;50;1;01/11/2013 00:00:00;0;0;0
4707;36;12;01/11/2013 00:00:00;948;68195;0
4708;83;6;01/11/2013 00:00:00;400;173826;6149
4709;71;6;01/11/2013 00:00:00;2502;0;226
4710;2;3;01/11/2013 00:00:00;10879;1500094;41665
4711;3;3;01/11/2013 00:00:00;21773;3002260;15693
4712;8;3;01/11/2013 00:00:00;0;0;0
4713;10;3;01/11/2013 00:00:00;0;0;0
4714;1;3;01/11/2013 00:00:00;111162;15327979;13789
4715;7;3;01/11/2013 00:00:00;0;0;0
4716;14;4;01/11/2013 00:00:00;77055;2875254;46828
4717;18;4;01/11/2013 00:00:00;15455;576688;6777
4718;16;4;01/11/2013 00:00:00;15976;596118;0
4719;17;4;01/11/2013 00:00:00;299;11160;51241
4720;11;4;01/11/2013 00:00:00;395044;14740759;0
4721;13;4;01/11/2013 00:00:00;0;0;0
4722;12;4;01/11/2013 00:00:00;0;0;28894
4723;99;8;01/11/2013 00:00:00;1864;156128;0
4724;20;8;01/11/2013 00:00:00;2239;187463;1122
4725;100;8;01/11/2013 00:00:00;0;0;0
4726;21;8;01/11/2013 00:00:00;9890;828234;2430
4727;22;8;01/11/2013 00:00:00;0;0;0
4728;102;8;01/11/2013 00:00:00;17703;1482545;22879
4729;30;8;01/11/2013 00:00:00;0;0;0
4730;23;8;01/11/2013 00:00:00;2515;210604;2337
4731;25;8;01/11/2013 00:00:00;45191;3784539;80
4732;24;8;01/11/2013 00:00:00;11456;959425;4864
4733;98;8;01/11/2013 00:00:00;700;58634;0
4734;19;8;01/11/2013 00:00:00;4988;417707;1672
4735;26;8;01/11/2013 00:00:00;184;15444;1521
4736;27;8;01/11/2013 00:00:00;5184;434102;630
4737;101;8;01/11/2013 00:00:00;788;66023;0
4738;33;8;01/11/2013 00:00:00;28571;2392725;338
4739;31;8;01/11/2013 00:00:00;2661;222806;3238
4740;34;8;01/11/2013 00:00:00;2146;179738;748
4741;28;8;01/11/2013 00:00:00;3461;289839;2574
4742;35;8;01/11/2013 00:00:00;14122;1182661;443
4743;32;8;01/11/2013 00:00:00;0;0;0
4744;29;8;01/11/2013 00:00:00;4352;364445;1245
4745;63;11;01/11/2013 00:00:00;0;87103;88
4746;66;11;01/11/2013 00:00:00;0;1627285;19709
4747;64;11;01/11/2013 00:00:00;0;11881621;10494
4748;68;11;01/11/2013 00:00:00;0;1600090;3528
4749;69;11;01/11/2013 00:00:00;0;1009942;308
4750;65;11;01/11/2013 00:00:00;0;7409848;327
4751;67;11;01/11/2013 00:00:00;0;1596825;460
4752;73;2;01/11/2013 00:00:00;0;0;0
4753;97;2;01/11/2013 00:00:00;0;70407;0
4754;79;2;01/11/2013 00:00:00;0;0;0
4755;75;2;01/11/2013 00:00:00;0;0;0
4756;80;2;01/11/2013 00:00:00;0;70379;0
4757;76;2;01/11/2013 00:00:00;0;0;0
4758;82;2;01/11/2013 00:00:00;0;25471;0
4759;77;2;01/11/2013 00:00:00;0;159100;0
4760;78;2;01/11/2013 00:00:00;0;129471;0
4761;74;2;01/11/2013 00:00:00;0;0;0
4762;81;2;01/11/2013 00:00:00;0;258488;0
4763;72;10;01/11/2013 00:00:00;9091;142413;744
4766;86;9;01/12/2013 00:00:00;0;98442;0
4767;60;9;01/12/2013 00:00:00;0;141800;0
4768;61;9;01/12/2013 00:00:00;0;91000;0
4769;58;9;01/12/2013 00:00:00;0;2300;0
4770;59;9;01/12/2013 00:00:00;0;11000;0
4771;85;5;01/12/2013 00:00:00;0;6000;0
4772;56;5;01/12/2013 00:00:00;0;2373699;0
4773;84;5;01/12/2013 00:00:00;0;1398119;0
4774;57;5;01/12/2013 00:00:00;0;719256;0
4775;62;7;01/12/2013 00:00:00;0;1577966;0
4776;53;1;01/12/2013 00:00:00;0;684910;0
4777;91;1;01/12/2013 00:00:00;0;56500;0
4778;90;1;01/12/2013 00:00:00;0;79000;0
4779;46;1;01/12/2013 00:00:00;0;2745581;0
4780;38;1;01/12/2013 00:00:00;0;202180;0
4781;88;1;01/12/2013 00:00:00;0;15912;0
