CodigoPessoaJuridica;CodigoTipoEmpresa;RazaoSocial;NomeFantasia;NumeroCNPJ;NumeroInscricaoEstadual
4811;2;VALLOUREC SOLUCOES TUBULARES DO BRASIL S.A.;VALLOUREC;8689024000101;
4812;2;BUNGE ALIMENTOS S/A;;84046101057543;
4813;1;METAL NOBRE SIDERURGIA LTDA;METAL NOBRE SIDERURGIA LTDA;19166515000194;
4814;1;ECOPRO COMERCIO DE PRODUTOS SUSTENTAVEIS LTDA;ECOPRO;19759193000197;
4815;2;BUNGE ALIMENTOS S/A;;84046101027555;
4816;2;RUMO S/A;;2387241000241;
4817;1;ARROZEIRA ADIB PEIXOTO LTDA-EPP;;4908287000103;
4818;1;STEEL WAREHOUSE CISA INDUSTRIAS DE ACO LTDA;STEEL WAREHOUSE;21109652000139;
4819;1;GAVILON DO BRASIL COMERCIO DE PRODUTOS AGRICOLAS LTDA.;;4485210001654;
4820;1;CUTRALE TRADING BRASIL LTDA.;;19441249000160;
4821;2;ARCELORMITTAL BRASIL S.A;ARCELORMITTAL BRASIL S.A;17469701018033;
4822;3;COOPERATIVA RURAL MACIEIRA LTDA - COOPEMA;;14404103000121;
4823;1;COOPERATIVA DE PEQUENOS AGROPECUARISTAS DE IBIRUBA LTDA;;4355355000154;
4824;1;INDUBRASIL IND. E COM. DE ALIMENTOS LTDA ME;INDUBRASIL IND. E COM. DE ALIMENTOS LTDA ME;2802102000156;
4825;2;JOSAPAR JOAQUIM OLIVEIRA S/A PARTICIPAÇÕES;JOSAPAR;87456562001870;
4826;1;CHS AGRONEGOCIO - INDUSTRIA E COMERCIO LTDA;;5492968002654;
4827;2;Magnesita Mineração S.A.;;592603002688;
4828;2;BUNGE ALIMENTOS S/A;BUNGE ALIMENTOS S/A;84046101022081;
4829;1;COOPERATIVA TRITICOLA SARANDI LTDA;;97320451001039;
4830;1;COOPERATIVA TRITICOLA SARANDI LTDA;;97320451006189;
4831;1;COOPERATIVA TRITICOLA SARANDI LTDA;;97320451005964;
4832;1;COOPERATIVA TRITICOLA SARANDI LTDA;;97320451007401;
4833;1;COOPERATIVA TRITICOLA SARANDI LTDA;;97320451004305;
4834;1;COOPERATIVA TRITICOLA SARANDI LTDA;;97320451004216;
4835;1;COOPERATIVA TRITICOLA SANTA ROSA LTDA;;95821310005495;
4836;1;COOPERATIVA TRITICOLA SANTA ROSA LTDA;;95821310006033;
4837;1;COOPERATIVA TRITICOLA SARANDI LTDA;;97320451002000;
4838;1;COOPERATIVA TRITICOLA SARANDI LTDA;;97320451002272;
4839;1;COOPERATIVA TRITICOLA SARANDI LTDA;;97320451006006;
4840;1;COOPERATIVA TRITICOLA SARANDI LTDA;;97320451001624;
4841;2;COFCO BRASIL S.A;;6315338017003;
4842;2;BUNGE ALIMENTOS S/A;;84046101000606;
4843;1;GAVILON DO BRASIL COMERCIO DE PRODUTOS AGRICOLAS LTDA.;;4485210001069;
4844;1;GAVILON DO BRASIL COMERCIO DE PRODUTOS AGRICOLAS LTDA.;;4485210000763;
4845;2;NOVAAGRI INFRA-ESTRUTURA DE ARMAZENAGEM E ESCOAMENTO AGRICOLA S.A.;;9077252001246;
4846;1;NIDERA SEMENTES LTDA.;;7053693004036;
4847;1;GAVILON DO BRASIL COMERCIO DE PRODUTOS AGRICOLAS LTDA.;;4485210001220;
4848;1;CHS AGRONEGOCIO - INDUSTRIA E COMERCIO LTDA;CHS DO BRASIL;5492968002573;
4849;1;CALAFURIA MINERACAO LTDA;CALAFURIA MINERACAO LTDA;24339646000166;
4850;4;MARCONDES MAIA SANTOS - ME;;7568753000147;
4851;2;COFCO BRASIL S.A;COFCO BRASIL S.A;6315338016546;
4852;2;LOUIS DREYFUS COMPANY BRASIL S.A.;LOUIS DREYFUS COMPANY BRASIL;47067525019984;
4853;1;NIDERA SEMENTES LTDA.;NIDERA SEMENTES LTDA.;7053693006594;
4854;1;COOPERATIVA TRITICOLA SARANDI LTDA;COOPERATIVA TRITICOLA SARANDI LTDA;97320451000490;
4855;3;COOPERATIVA MISTA SAO LUIZ LTDA;COOPERATIVA MISTA SAO LUIZ LTDA;98338072005450;
4856;3;COTRIJAL COOPERATIVA AGROPECUARIA E INDUSTRIAL;COTRIJAL COOPERATIVA AGROPECUARIA E INDUSTRIAL;91495549006514;
4857;1;SAINT GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUÇAO;SAINT GOBAIN DO BRASIL;61064838008541;
4858;1;CHS AGRONEGOCIO - INDUSTRIA E COMERCIO LTDA;;5492968001330;
4859;2;AMAGGI & LD COMMODITIES S.A.;;10962697001107;
4860;1;CZARNIKOW BRASIL LTDA.;;7794616000120;
4861;1;GRANELES BRASIL COMERCIAL IMPORTADORA EXPORTADORA AGRICOLA LTDA;GRANELES BRASIL COMERCIAL IMPORTADORA EXPORTADORA AGRICOLA LTDA;24785274000100;
4862;2;TRES TENTOS AGROINDUSTRIAL SA;TRES TENTOS AGROINDUSTRIAL SA;94813102002466;
4863;1;BOM - BRASIL OLEO DE MAMONA LTDA.;BOM - BRASIL OLEO DE MAMONA LTDA.;16293359001297;
4864;2;GLENCORE IMPORTADORA E EXPORTADORA S.A.;GLENCORE IMPORTADORA E EXPORTADORA S.A.;32441636000750;
4865;2;BRADO LOGISTICA S.A.;BRADO LOGISTICA S.A.;3307926003057;
4866;2;ARCELORMITTAL BRASIL S.A.;ARCELORMITTAL BRASIL S.A.;17469701008666;
4867;2;ARCELORMITTAL BRASIL S.A.;ARCELORMITTAL BRASIL S.A.;17469701015018;
4868;2;VOTORANTIM METAIS ZINCO S.A.;VOTORANTIM METAIS ZINCO S.A.;42416651001421;
4869;1;LINK LOGISTICA E SERVICOS;LINK LOGISTICA E SERVICOS;8775225000121;
4870;2;CARGILL AGRICOLA S A;CARGILL AGRICOLA S A;60498706010705;
4871;2;VLI MULTIMODAL S.A.;VLI MULTIMODAL S.A.;42276907000128;
4872;1;NIDERA SEMENTES LTDA.;;7053693005512;
4873;2;AGREX DO BRASIL S.A.;;10515785007363;
4874;2;AGREX DO BRASIL S.A.;;10515785006120;
4875;1;CZARNIKOW GROUP LIMITED;;5709204000110;
4876;1;RAIZEN PARAGUACU LTDA;RAIZEN PARAGUACU LTDA;52189420000919;
4877;2;ODEBRECHT AGROINDUSTRIAL PARTICIPACOES S.A.;ODEBRECHT AGROINDUSTRIAL PARTICIPACOES S.A.;8842690000561;
4878;1;EBES ENGENHARIA LTDA;;2277320000119;
4879;1;COFER PARAFUSOS E FERRAMENTAS LTDA;;3064064000144;
4880;1;GAVILON DO BRASIL COMERCIO DE PRODUTOS AGRICOLAS LTDA;GAVILON DO BRASIL COMERCIO DE PRODUTOS AGRICOLAS LTDA;4485210001735;
4881;2;ABC-INDUSTRIA E COMERCIO S/A-ABC-INCO;;17835042003594;
4882;1;CHS AGRONEGOCIO - INDUSTRIA E COMERCIO LTDA;;5492968001682;
4883;1;CUTRALE TRADING BRASIL LTDA.;;19441249000594;
4884;2;COFCO BRASIL S.A;;6315338000623;
4885;2;VALE DO PARANA S/A - ALCOOL E ACUCAR;VALE DO PARANA S/A - ALCOOL E ACUCAR;5938884000143;
4886;3;COAMO AGROINDUSTRIAL COOPERATIVA;COAMO AGROINDUSTRIAL COOPERATIVA;75904383011913;
4887;3;COAMO AGROINDUSTRIAL COOPERATIVA;COAMO AGROINDUSTRIAL COOPERATIVA;75904383020742;
4888;2;COFCO BRASIL S.A;COFCO BRASIL S.A;6315338000380;
4889;1;GRANELES BRASIL COMERCIAL IMPORTADORA EXPORTADORA AGRICOLA LTDA;GRANELES BRASIL COMERCIAL IMPORTADORA EXPORTADORA AGRICOLA LTDA;24785274000363;
4890;1;GRANELES BRASIL COMERCIAL IMPORTADORA EXPORTADORA AGRICOLA LTDA;GRANELES BRASIL COMERCIAL IMPORTADORA EXPORTADORA AGRICOLA LTDA;24785274000282;
4891;1;ADUBOS ARAGUAIA IND E COM LTDA;ADUBOS ARAGUAIA;3306578001130;
4892;1;ADUBOS ARAGUAIA IND E COM LTDA;ADUBOS ARAGUAIA IND E COM LTDA;3306578001998;
4893;1;CRISTINA EXTRAÇAO E COMERCIO DE AREIA E PEDRA LTDA;CRISTINA EXTRAÇAO E COMERCIO DE AREIA E PEDRA LTDA;73194615000412;
4894;2;MAGNESITA REFRATARIOS S.A;MAGNESITA REFRATARIOS S.A;8684547006520;
4895;1;TORA TRANSPORTE INDUSTRIAS LTDA;TORA TRANSPORTE INDUSTRIAS LTDA;20468310009360;
4896;1;AGROCITY SIDERURGIA LTDA.;AGROCITY SIDERURGIA LTDA.;8904391000180;
4897;2;MAGNESITA REFRATARIOS S.A.;MAGNESITA REFRATARIOS S.A.;8684547001560;
4898;2;MINERACAO MORRO DO IPE S.A.;MINERACAO MORRO DO IPE S.A.;22902554000117;
4899;2;HYUNDAI HEAVY INDUSTRIES BRASIL INDUSTRIA E COMERCIO DE EQUIPAMENTOS DE CONSTRUCAO S.A;HYUNDAI HEAVY INDUSTRIES BRASIL INDUSTRIA E COMERCIO DE EQUIPAMENTOS DE CONSTRUCAO S.A;13837846000122;
4900;2;COFCO BRASIL S.A;;6315338002839;
4901;2;VALE FERTILIZANTES S.A.;;33931486003741;
4902;3;COAMO AGROINDUSTRIAL COOPERATIVA;COAMO AGROINDUSTRIAL COOPERATIVA;75904383021129;
4903;3;COAMO AGROINDUSTRIAL COOPERATIVA;COAMO AGROINDUSTRIAL COOPERATIVA;75904383013100;
4904;2;AGREX DO BRASIL S.A.;AGREX DO BRASIL S.A.;10515785007282;
4905;3;COAMO AGROINDUSTRIAL COOPERATIVA;COAMO AGROINDUSTRIAL COOPERATIVA;75904383013029;
4906;3;COAMO AGROINDUSTRIAL COOPERATIVA;COAMO AGROINDUSTRIAL COOPERATIVA;75904383018250;
4907;1;AGROFEL AGRO COMERCIAL LTDA;AGROFEL AGRO COMERCIAL LTDA;3415222004401;
4908;3;COAMO AGROINDUSTRIAL COOPERATIVA;COAMO AGROINDUSTRIAL COOPERATIVA;75904383013290;
4909;1;AGROFEL AGRO COMERCIAL LTDA;AGROFEL AGRO COMERCIAL LTDA;3415222006951;
4910;1;AGROFEL AGRO COMERCIAL LTDA;AGROFEL AGRO COMERCIAL LTDA;3415222001216;
4911;1;AGROFEL AGRO COMERCIAL LTDA;AGROFEL AGRO COMERCIAL LTDA;3415222006013;
4912;1;AGROFEL AGRO COMERCIAL LTDA;AGROFEL AGRO COMERCIAL LTDA;3415222000406;
4913;1;AGROFEL AGRO COMERCIAL LTDA;AGROFEL AGRO COMERCIAL LTDA;3415222006870;
4914;1;AGROFEL AGRO COMERCIAL LTDA;AGROFEL AGRO COMERCIAL LTDA;3415222001640;
4915;2;SOTRAN S/A LOGISTICA E TRANSPORTE;SOTRAN S/A LOGISTICA E TRANSPORTE;3286888000169;
4916;2;GLENCORE IMPORTADORA E EXPORTADORA S.A.;GLENCORE IMPORTADORA E EXPORTADORA S.A.;32441636005558;
4917;2;NOVAAGRI INFRA-ESTRUTURA DE ARMAZENAGEM E ESCOAMENTO AGRICOLA S.A.;NOVAAGRI;9077252000860;
4918;2;NOVAAGRI INFRA-ESTRUTURA DE ARMAZENAGEM E ESCOAMENTO AGRICOLA S.A.;NOVAAGRI;9077252001327;
4919;2;APERAM INOX AMERICA DO SUL S.A.;APERAM SOUTH AMERICA;33390170000421;
4920;2;LOUIS DREYFUS COMMODITIES BRASIL SA;LOUIS DREYFUS COMMODITIES BRASIL SA;47067525014672;
4921;1;MORRO DO FERRO PARTICIPAÇOES LTDA;MORRO DO FERRO PARTICIPAÇOES LTDA;12495203000185;
4922;1;CJ INTERNATIONAL BRASIL COMERCIAL AGRICOLA LTDA.;CJ INTERNATIONAL BRASIL COMERCIAL AGRICOLA LTDA.;21294708000334;
4923;2;BELAGRICOLA COMERCIO E REPRESENTACOES DE PRODUTOS AGRICOLAS S.A.;BELAGRICOLA COMERCIO E REPRESENTACOES DE PRODUTOS AGRICOLAS S.A.;79038097003873;
4924;2;SOTRAN S/A LOGISTICA E TRANSPORTE;SOTRAN S/A LOGISTICA E TRANSPORTE;3286888001726;
4925;1;TMN TERMINAL MULTIMODAL DO NORDESTE;;24915385000347;
4926;3;COAMO AGROINDUSTRIAL COOPERATIVA;COAMO AGROINDUSTRIAL COOPERATIVA;75904383012480;
4927;2;RAIZEN ENERGIA S.A;RAIZEN ENERGIA S.A;8070508009710;
4928;1;OLAM AGRICOLA LTDA.;OLAM AGRICOLA LTDA.;7028528000118;
4929;2;Usiminas Matriz;;12056613000120;
4930;2;MINORGAN INDUSTRIA E COMERCIO DE FERTILIZANTES S.A.;MINORGAN INDUSTRIA E COMERCIO DE FERTILIZANTES S.A.;2599378000189;
4931;2;IPIRANGA PRODUTOS DE PETROLEO S.A.;IPIRANGA PRODUTOS DE PETROLEO S.A.;33337122007806;
4932;1;STYROPEK EPS DO BRASIL LTDA;STYROPEK EPS DO BRASIL LTDA;21407882000184;
4933;1;Industria de Rações Patense;Industria de Rações Patense;23357072000358;
4934;1;CSR SIDERURGIA LTDA;;17094745000160;
4935;2;GLOBAL TRADING EXPORTADORA SA;GLOBAL TRADING EXPORTADORA SA;22820613000108;
4936;1;Industria de Rações Patense LTDA;Industria de Rações Patense LTDA;23357072000196;
4937;2;INTERCEMENT BRASIL S.A.;;62258884014781;
4938;2;USINA DELTA S.A.;;13537735000281;
4939;2;FERROVIA NORTE SUL S/A;FNS-FERROVIA NORTE SUL;9257877000218;
4940;1;MINERO-METALURGICA SABINOPOLIS LTDA.;;10515175000195;
4941;2;COFCO BRASIL S.A;;6315338016708;
4942;2;CARGILL AGRICOLA S A;;60498706042151;
4943;1;ITAUNA MINERTECH LTDA;ITAUNA MINERTECH;25291472000171;
4944;2;LAFARGEHOLCIM (BRASIL) S.A.;LAFARGEHOLCIM (BRASIL) S.A.;60869336023249;
4945;2;LSM BRASIL S.A;LSM BRASIL S.A;33115726000129;
4946;2;COMPANHIA SIDERURGICA NACIONAL;COMPANHIA SIDERURGICA NACIONAL;33042730005173;
4947;2;COMPANHIA SIDERURGICA NACIONAL;COMPANHIA SIDERURGICA NACIONAL;33042730005254;
4948;2;COMPANHIA SIDERURGICA NACIONAL;COMPANHIA SIDERURGICA NACIONAL;33042730005335;
4949;1;FERTIPAR SUDESTE ADUBOS E CORRETIVOS AGRICOLAS LTDA;FERTIPAR SUDESTE ADUBOS E CORRETIVOS AGRICOLAS LTDA;2614911000487;
4950;2;SOTRAN S/A LOGISTICA E TRANSPORTE;SOTRAN S/A LOGISTICA E TRANSPORTE;3286888000754;
4951;1;INTERTEX OPERADOR MULTIMODAL LTDA.;;25103257000108;
4952;2;FERTILIZANTES TOCANTINS S.A;FERTILIZANTES TOCANTINS S.A;5571228000236;
4953;2;CARGILL AGRICOLA S/A;CARGILL;60498706035104;
4954;2;SOTRAN S/A LOGISTICA E TRANSPORTE;SOTRAN S/A LOGISTICA E TRANSPORTE;3286888001564;
4955;1;CJ INTERNATIONAL BRASIL COMERCIAL AGRICOLA LTDA.;CJ INTERNATIONAL BRASIL COMERCIAL AGRICOLA LTDA.;21294708000253;
4956;1;EVORA TRANSPORTES LTDA;EVORA TRANSPORTES LTDA;79086468000109;
4957;3;COOPERMOTA COOPERATIVA AGROINDUSTRIAL;COOPERMOTA COOPERATIVA AGROINDUSTRIAL;46844338004894;
4958;1;BAUTEK MINERAIS INDUSTRIAIS LTDA;BAUTEK MINERAIS INDUSTRIAIS LTDA;21229511000150;
4959;1;ADUBOS ARAGUAIA IND E COM LTDA;ADUBOS ARAGUAIA IND E COM LTDA;3306578002021;
4960;2;MACROFERTIL INDUSTRIA E COMERCIO DE FERTILIZANTES S.A;MACROFERTIL INDUSTRIA E COMERCIO DE FERTILIZANTES S.A;76082320002909;
4961;2;NOVA UNIALCO BIOENERGIA S.A.;NOVA UNIALCO BIOENERGIA S.A.;26745772000146;
4962;2;CATTALINI TERMINAIS MARITIMOS S.A.;CATTALINI TERMINAIS MARITIMOS S.A.;75633560000182;
4963;2;IPIRANGA PRODUTOS DE PETROLEO S.A.;IPIRANGA PRODUTOS DE PETROLEO S.A.;33337122009000;
4964;2;FERTILIZANTES TOCANTINS S.A;FERTILIZANTES TOCANTINS S.A;5571228000821;
4965;1;FERGUSETE FERRO GUSA LTDA.;FERGUSETE;28058523000108;
4966;2;AMAGGI LOUIS DREYFUS ZEN-NOH GRAOS S.A.;AMAGGI LOUIS DREYFUS;10962697000216;
4967;2;INTERCEMENT BRASIL S.A.;INTERCEMENT BRASIL S.A.;62258884013467;
4968;2;FIBRIA CELULOSE S/A;FIBRIA CELULOSE S/A;60643228061503;
4969;1;ADM DO BRASIL LTDA;ADM DO BRASIL LTDA;2003402011886;
4970;1;GRANELES BRASIL COMERCIAL IMPORTADORA EXPORTADORA AGRICOLA LTDA;GRANELES BRASIL COMERCIAL IMPORTADORA EXPORTADORA AGRICOLA LTDA;24785274000444;
4971;2;RAIZEN COMBUSTIVEIS S.A.;RAIZEN COMBUSTIVEIS S.A.;33453598011400;
4972;2;COMPANHIA SIDERURGICA NACIONAL;;33042730005769;
4973;2;CARGILL AGRICOLA S A;CARGILL AGRICOLA S A;60498706010462;
4974;3;C.VALE COOPERATIVA AGROINDUSTRIAL;C.VALE;77863223007977;
4975;3;C.VALE - COOPERATIVA AGROINDUSTRIAL;C.VALE - COOPERATIVA AGROINDUSTRIAL;77863223007110;
4976;3;C.VALE COOPERATIVA AGROINDUSTRIAL;C.VALE;77863223009678;
4977;1;CJ INTERNATIONAL BRASIL COMERCIAL AGRICOLA LTDA.;CJ INTERNATIONAL BRASIL COMERCIAL AGRICOLA LTDA.;21294708000687;
4978;2;COFCO INTERNATIONAL BRASIL S.A;COFCO INTERNATIONAL BRASIL S.A;6315338018247;
4979;2;COFCO INTERNATIONAL BRASIL S.A.;COFCO INTERNATIONAL BRASIL S.A.;6315338018085;
4980;1;CJ INTERNATIONAL BRASIL COMERCIAL AGRICOLA LTDA;CJ INTERNATIONAL BRASIL COMERCIAL AGRICOLA LTDA;21294708000172;
4981;2;COFCO INTERNATIONAL BRASIL S.A.;COFCO INTERNATIONAL BRASIL S.A.;6315338017518;
4982;2;COFCO INTERNATIONAL BRASIL S.A.;COFCO INTERNATIONAL BRASIL S.A.;6315338018409;
4983;2;COFCO BRASIL S.A;COFCO;6315338003053;
4984;1;CJ INTERNATIONAL BRASIL COMERCIAL AGRICOLA LTDA.;;21294708000415;
4985;1;CUTRALE TRADING BRASIL LTDA.;ESCRITORIO UBERABA;19441249000322;
4986;2;USINAS SIDERURGICAS DE MINAS GERAIS S/A.;USINAS SIDERURGICAS DE MINAS GERAIS S/A.;60894730002825;
4987;1;PERDUE COMERCIAL IMPORTADORA E EXPORTADORA LTDA.;PERDUE COMERCIAL IMPORTADORA E EXPORTADORA LTDA.;26456135000150;
4988;2;CARGILL AGRICOLA S A;;60498706040299;
4989;2;VALE S.A.;VALE S.A.;33592510040105;
4990;2;VOTORANTIM METAIS ZINCO S.A;VOTORANTIM METAIS ZINCO S.A;42416651001006;
4991;1;PROGECO DO BRASIL OPERADORA INTERMODAL DE CONTAINERES LTDA;PROGECO DO BRASIL OPERADORA INTERMODAL DE CONTAINERES LTDA;8691713000150;
4992;1;METAL NOBRE SIDERURGIA EIRELI;METAL NOBRE SIDERURGIA EIRELI;19166515000275;
4993;3;C.VALE COOPERATIVA AGROINDUSTRIAL;C.VALE;77863223007543;
4994;2;ENGELHART CTP (BRASIL) S.A.;ENGELHART CTP (BRASIL) S.A.;14796754001500;
4995;1;TMN - TERMINAL MULTIMODAL DO NORDESTE LTDA;TMN;24915385000185;
4996;2;BUNGE ALIMENTOS S/A;BUNGE ALIMENTOS S/A;84046101019021;
4997;2;NOVAAGRI INFRA-ESTRUTURA DE ARMAZENAGEM E ESCOAMENTO AGRICOLA S.A.;NOVAAGRI;9077252001165;
4998;2;COMPANHIA SIDERURGICA NACIONAL;COMPANHIA SIDERURGICA NACIONAL;33042730007389;
4999;1;PERDUE COMERCIAL IMPORTADORA E EXPORTADORA LTDA.;PERDUE COMERCIAL IMPORTADORA E EXPORTADORA LTDA.;26456135000311;
5000;2;COFCO INTERNATIONAL BRASIL S.A.;COFCO INTERNATIONAL BRASIL S.A.;6315338018166;
5001;1;MULTITEX LOGISTICA LTDA;MULTITEX LOGISTICA LTDA;28492544000560;
5002;1;PERDUE COMERCIAL IMPORTADORA E EXPORTADORA LTDA;PERDUE COMERCIAL IMPORTADORA E EXPORTADORA LTDA;26456135000230;
5003;1;CONVERT DO BRASIL ENERGIA RENOVAVEL LTDA;CONVERT DO BRASIL ENERGIA RENOVAVEL LTDA;24108859000187;
5004;1;COFCO INTERNATIONAL GRAINS LTDA.;;29332398000226;
5005;1;GAVILON DO BRASIL COMERCIO DE PRODUTOS AGRICOLAS LTDA;GAVILON DO BRASIL COMERCIO DE PRODUTOS AGRICOLAS LTDA;4485210001492;
5006;1;COPAGRIL COMERCIAL AGRICOLA PICCOLI LTDA;COPAGRIL COMERCIAL AGRICOLA PICCOLI LTDA;90234972000800;
5007;2;RAIZEN ENERGIA S.A;RAIZEN ENERGIA S.A;8070508009477;
5008;1;AMAGGI EXPORTACAO E IMPORTACAO LTDA;AMAGGI EXPORTACAO E IMPORTACAO LTDA;77294254005404;
5009;2;FERTILIZANTES TOCANTINS S.A;FERTILIZANTES TOCANTINS S.A;5571228001046;
5010;2;YANGZI BRASIL CORPORATION S.A.;YANGZI BRASIL CORPORATION S.A.;1219321000144;
5011;1;COFCO INTERNATIONAL GRAINS LTDA.;;29332398001036;
5012;1;COFCO INTERNATIONAL GRAINS LTDA.;;29332398000498;
5013;1;COFCO INTERNATIONAL GRAINS LTDA.;;29332398000811;
5014;1;COFCO INTERNATIONAL GRAINS LTDA;COFCO INTERNATIONAL GRAINS LTDA;29332398000730;
5015;1;COFCO INTERNATIONAL GRAINS LTDA.;COFCO INTERNATIONAL GRAINS LTDA.;29332398000307;
5016;1;OLAM AGRICOLA LTDA;OLAM AGRICOLA LTDA;7028528004105;
5017;2;RAIZEN COMBUSTIVEIS S.A.;RAIZEN COMBUSTIVEIS S.A.;33453598010781;
5018;1;SCANIA LATIN AMERICA LTDA;SCANIA LATIN AMERICA LTDA;59104901000176;
5019;1;RHODIA ACETOW BRASIL INDUSTRIA E COMERCIO LTDA;RHODIA ACETOW BRASIL INDUSTRIA E COMERCIO LTDA;7794384000100;
5020;1;SJC BIOENERGIA LTDA;SJC BIOENERGIA LTDA;10249419000216;
5021;2;USINAS SIDERURGICAS DE MINAS GERAIS S/A. USIMINAS;USINAS SIDERURGICAS DE MINAS GERAIS S/A. USIMINAS;60894730003120;
5022;1;SKL LOGISTICS LTDA;SKL LOGISTICS LTDA;26368494000155;
5023;2;ANGLO AMERICAN MINERIO DE FERRO BRASIL S/A;ANGLO AMERICAN MINERIO DE FERRO BRASIL S/A;2359572000359;
5024;2;COFCO INTERNATIONAL BRASIL S.A.;COFCO INTERNATIONAL BRASIL S.A.;6315338019480;
5025;2;COFCO INTERNATIONAL BRASIL S.A.;COFCO INTERNATIONAL BRASIL S.A.;6315338019308;
5026;1;TMN - TERMINAL MULTIMODAL;TMN;24915385000428;
5027;2;GERDAU ACOS LONGOS S.A;GERDAU ACOS LONGOS S.A;7358761027105;
5028;4;ATT CENTRO-OESTE TRANSBORDO RODOFERROVIARIO;ATT CENTRO-OESTE TRANSBORDO RODOFERROVIARIO;2939402000505;
5029;1;COFCO INTERNATIONAL GRAINS LTDA.;COFCO INTERNATIONAL GRAINS LTDA.;29332398000579;
5030;1;COFCO INTERNATIONAL GRAINS LTDA;COFCO INTERNATIONAL GRAINS LTDA;29332398001389;
5031;2;TERMINAL ITIQUIRA S/A;TERMINAL ITIQUIRA S/A;13567378000113;
5032;2;ELEVACOES PORTUARIAS S.A;ELEVACOES PORTUARIAS S.A;25278404000253;
5033;2;ELEVACOES PORTUARIAS S.A;ELEVACOES PORTUARIAS S.A;25278404000504;
5034;2;TERMINAL MARITIMO DO GUARUJA S/A - TERMAG;TERMINAL MARITIMO DO GUARUJA S/A - TERMAG;5535627000160;
5035;2;ELEVACOES PORTUARIAS S.A;ELEVACOES PORTUARIAS S.A;25278404000334;
5036;1;TCA LOGISTICA, TRANSPORTES E ARMAZENS GERAIS LTDA;TCA LOGISTICA, TRANSPORTES E ARMAZENS GERAIS LTDA;8168876000587;
5037;2;TCP - TERMINAL DE CONTEINERES DE PARANAGUA S/A;TCP - TERMINAL DE CONTEINERES DE PARANAGUA S/A;12919786000124;
5038;4;ATT ARMAZENAGEM, TRANSPORTE E TRANSBORDO EIRELI;ATT ARMAZENAGEM, TRANSPORTE E TRANSBORDO EIRELI;72451917000113;
5039;1;MULTITRANS - TRANSPORTES E ARMAZENS GERAIS LTDA.;MULTITRANS - TRANSPORTES E ARMAZENS GERAIS LTDA.;1201578000250;
5040;2;ROCHA TERMINAIS PORTUARIOS E LOGISTICA S.A.;ROCHA TERMINAIS PORTUARIOS E LOGISTICA S.A.;81716144000574;
5041;1;CEIFASUL COMERCIAL AGRICOLA LTDA;CEIFASUL COMERCIAL AGRICOLA LTDA;89128805000200;
5042;2;TERMINAL MARINGA S/A;TERMINAL MARINGA S/A;17731972000159;
5043;2;FOSPAR S/A;FOSPAR S/A;76204130000108;
5044;1;MULTITRANS - TRANSPORTES E ARMAZENS GERAIS LTDA.;MULTITRANS - TRANSPORTES E ARMAZENS GERAIS LTDA.;1201578003275;
5045;2;CBL - COMPANHIA BRASILEIRA DE LOGISTICA S/A;CBL - COMPANHIA BRASILEIRA DE LOGISTICA S/A;3649445000438;
5046;1;GLOBAL LOGISTICA E TRANSPORTE LTDA;GLOBAL LOGISTICA E TRANSPORTE LTDA;6327526000248;
5047;2;RODOIL DISTRIBUIDORA DE COMBUSTIVEIS S.A;RODOIL DISTRIBUIDORA DE COMBUSTIVEIS S.A;7520438000220;
5048;1;MULTIFER SIDERURGIA LTDA;MULTIFER SIDERURGIA LTDA;29638322000142;
5049;2;EMBRAER S.A.;EMBRAER S.A.;7689002000189;
5050;2;AGREX DO BRASIL S.A.;AGREX DO BRASIL;10515785006472;
5051;2;COMPANHIA PAULISTA DE TRENS METROPOLITANOS -CPTM;CPTM;71832679000123;
5052;2;NOVAAGRI INFRA-ESTRUTURA DE ARMAZENAGEM E ESCOAMENTO AGRICOLA S.A;NOVAAGRI INFRA-ESTRUTURA DE ARMAZENAGEM E ESCOAMENTO AGRICOLA S.A;9077252001670;
5053;2;NOVAAGRI INFRA-ESTRUTURA DE ARMAZENAGEM E ESCOAMENTO AGRICOLA S.A.;NOVAAGRI INFRA-ESTRUTURA DE ARMAZENAGEM E ESCOAMENTO AGRICOLA S.A.;9077252001599;
5054;2;COFCO INTERNATIONAL BRASIL S.A.;COFCO INTERNATIONAL BRASIL S.A.;6315338017941;
5055;2;COFCO INTERNATIONAL BRASIL S.A.;COFCO INTERNATIONAL BRASIL S.A.;6315338018670;
5056;2;RAIZEN MIME COMBUSTIVEIS S.A.;RAIZEN MIME COMBUSTIVEIS S.A.;1799935000738;
5057;2;RAIZEN COMBUSTIVEIS S.A.;RAIZEN COMBUSTIVEIS S.A.;33453598007489;
5058;1;CHS AGRONEGOCIO IND E COM LTDA;CHS AGRONEGOCIO IND E COM LTDA;5492968001500;
5059;1;WD AGROINDUSTRIAL LTDA;WD AGROINDUSTRIAL LTDA;1105558000102;
5060;2;CARGILL AGRICOLA S/A;CARGILL AGRICOLA S/A;60498706040531;
5061;1;MINERACAO BELOCAL LTDA;MINERACAO BELOCAL LTDA;6730693000154;
5062;2;CARGILL AGRICOLA S A;CARGILL AGRICOLA S A;60498706035295;
5063;2;RAIZEN ENERGIA S.A;RAIZEN ENERGIA S.A;8070508015795;
