CodigoDesempenhoVagao;CodigoFerrovia;CodigoTipoVagao;DataReferencia;NumeroImobilizacaoOficinaPropria;NumeroImobilizacaoOficinaTerceiros;NumeroImobilizacaoMorta;NumeroDisponivelNaoUtilizadoPropria;NumeroDisponivelNaoUtilizadoTerceiros;NumeroUtilizacaoPropria;NumeroUtilizacaoTerceiros;NumeroUtilizacaoServicoInterno;NumeroTUTransportada;NumeroTKUProduzida;NumeroDistanciaPercorrida
12284;8;211;01/07/2014 00:00:00;4646,0;2335,0;2480,0;21325,0;9355,0;3936,0;1981,0;184,0;84209.0;44631219.0;50106564.0
12285;8;320;01/07/2014 00:00:00;9174,0;563,0;10261,0;19906,0;5792,0;8840,0;2510,0;7,0;140509.0;108529339.0;107644090.0
12286;8;68;01/08/2014 00:00:00;14354,0;1719,0;5053,0;13684,0;2991,0;857,0;1428,0;3,0;53953.0;25051369.0;23741608.0
12287;8;115;01/08/2014 00:00:00;12709,0;3965,0;2697,0;25483,0;22628,0;13676,0;8251,0;170,0;634722.0;240352554.0;206052629.0
12288;8;163;01/08/2014 00:00:00;17583,0;8312,0;5859,0;64525,0;38649,0;43076,0;44688,0;68,0;1009645.0;940005116.0;709955800.0
12289;8;211;01/08/2014 00:00:00;4678,0;2315,0;2480,0;22265,0;9706,0;4401,0;2609,0;45,0;63387.0;31768005.0;60730262.0
12290;8;320;01/08/2014 00:00:00;9081,0;519,0;10261,0;18727,0;6271,0;10323,0;2545,0;4,0;135180.0;107187026.0;120853102.0
12291;8;68;01/09/2014 00:00:00;15507,0;1884,0;4918,0;12679,0;2656,0;133,0;1400,0;6,0;56237.0;26067649.0;18433193.0
12292;8;115;01/09/2014 00:00:00;12626,0;3139,0;2610,0;23484,0;19103,0;13290,0;7286,0;190,0;689454.0;258202414.0;194929906.0
12293;8;163;01/09/2014 00:00:00;16727,0;8345,0;5698,0;64005,0;43173,0;38760,0;37361,0;173,0;1145879.0;1108270477.0;668036103.0
12294;8;211;01/09/2014 00:00:00;4907,0;2217,0;2400,0;21148,0;7454,0;5199,0;1954,0;226,0;83409.0;48148845.0;67877921.0
12295;8;320;01/09/2014 00:00:00;9240,0;559,0;9958,0;18726,0;7484,0;9264,0;2405,0;0,0;150685.0;116135351.0;113342092.0
12296;8;68;01/10/2014 00:00:00;16052,0;1733,0;5076,0;13173,0;2895,0;125,0;1507,0;4,0;59029.0;27379983.0;19609628.0
12297;8;115;01/10/2014 00:00:00;12870,0;3052,0;2697,0;25360,0;21243,0;14179,0;7888,0;184,0;800338.0;299428497.0;212509739.0
12298;8;163;01/10/2014 00:00:00;17354,0;8297,0;5890,0;68315,0;48473,0;40584,0;39991,0;135,0;1127170.0;1140797330.0;694605495.0
12299;8;211;01/10/2014 00:00:00;5045,0;2263,0;2480,0;22430,0;8291,0;4975,0;2189,0;168,0;87932.0;49911260.0;62899055.0
12300;8;320;01/10/2014 00:00:00;9728,0;511,0;10297,0;20268,0;7005,0;9306,0;2366,0;0,0;128689.0;101310998.0;116678379.0
12301;8;68;01/11/2014 00:00:00;15508,0;1842,0;4890,0;11579,0;2799,0;118,0;1298,0;11,0;56237.0;26067649.0;16795474.0
12302;8;115;01/11/2014 00:00:00;11953,0;3368,0;2610,0;24025,0;23669,0;13335,0;8822,0;186,0;689454.0;258202414.0;202711595.0
12303;8;163;01/11/2014 00:00:00;16799,0;8732,0;5700,0;62869,0;38627,0;38918,0;40934,0;124,0;1145879.0;1108270477.0;688950411.0
12304;8;211;01/11/2014 00:00:00;4981,0;2198,0;2400,0;20960,0;8638,0;5069,0;2581,0;319,0;83409.0;48148845.0;62523136.0
12305;8;320;01/11/2014 00:00:00;9555,0;508,0;9963,0;18964,0;7291,0;8990,0;1977,0;0,0;150685.0;116135351.0;106054353.0
12306;8;68;01/12/2014 00:00:00;16137,0;1914,0;5052,0;12147,0;3120,0;148,0;1097,0;0,0;43910.0;20307160.0;14557423.0
12307;8;115;01/12/2014 00:00:00;12809,0;3627,0;2697,0;25151,0;22907,0;12742,0;8902,0;202,0;798908.0;284899986.0;185401782.0
12308;8;163;01/12/2014 00:00:00;16894,0;8634,0;5890,0;63352,0;39732,0;43666,0;44017,0;113,0;1146931.0;1194960338.0;705978477.0
12309;8;211;01/12/2014 00:00:00;5242,0;2349,0;2480,0;21351,0;8266,0;5847,0;2118,0;122,0;92424.0;55098924.0;62518712.0
12310;8;320;01/12/2014 00:00:00;9286,0;470,0;10338,0;20194,0;6761,0;9338,0;2531,0;0,0;141384.0;108674754.0;107810821.0
12311;8;68;01/01/2015 00:00:00;16286,0;2062,0;5022,0;12031,0;2918,0;193,0;1158,0;12,0;44107.0;20428596.0;15719154.0
12312;8;115;01/01/2015 00:00:00;13355,0;3577,0;2697,0;24056,0;22807,0;11504,0;9352,0;193,0;807041.0;276742049.0;182269384.0
12313;8;163;01/01/2015 00:00:00;17769,0;8875,0;5890,0;81272,0;65122,0;30527,0;27586,0;114,0;722593.0;683070817.0;489726883.0
12314;8;211;01/01/2015 00:00:00;5288,0;2206,0;2480,0;21581,0;8876,0;6366,0;3076,0;334,0;96014.0;63640275.0;79838990.0
12315;8;320;01/01/2015 00:00:00;9390,0;466,0;10478,0;21312,0;6728,0;8553,0;2451,0;0,0;135733.0;106104330.0;97816086.0
12316;8;68;01/02/2015 00:00:00;14491,0;1733,0;4827,0;10613,0;2625,0;170,0;1184,0;7,0;46733.0;21668413.0;13812714.0
12317;8;115;01/02/2015 00:00:00;11733,0;2894,0;2760,0;20834,0;18972,0;10002,0;7136,0;175,0;637910.0;220354155.0;134446928.0
12318;8;163;01/02/2015 00:00:00;16612,0;7791,0;5478,0;66128,0;47504,0;33750,0;33864,0;144,0;902465.0;956434386.0;566103452.0
12319;8;211;01/02/2015 00:00:00;5058,0;1991,0;2347,0;19442,0;7260,0;5896,0;2330,0;191,0;91706.0;62677455.0;72758267.0
12320;8;320;01/02/2015 00:00:00;9469,0;444,0;9497,0;18333,0;6081,0;7995,0;2241,0;0,0;135731.0;104244781.0;92750799.0
12321;8;68;01/03/2015 00:00:00;15265,0;1946,0;5364,0;12129,0;3058,0;126,0;1156,0;3,0;42714.0;19847664.0;15610077.0
12322;8;115;01/03/2015 00:00:00;12864,0;3248,0;3648,0;23962,0;25194,0;10945,0;7776,0;196,0;652070.0;225009519.0;155751076.0
12323;8;163;01/03/2015 00:00:00;18533,0;8268,0;6056,0;70409,0;45964,0;40317,0;46360,0;321,0;1262427.0;1365766418.0;836446428.0
12324;8;211;01/03/2015 00:00:00;5086,0;2087,0;2326,0;22112,0;7916,0;6328,0;2321,0;241,0;97543.0;71933115.0;80360234.0
12325;8;320;01/03/2015 00:00:00;10196,0;533,0;10483,0;19923,0;6722,0;9403,0;2600,0;0,0;149541.0;118594088.0;116876894.0
12326;8;68;01/04/2015 00:00:00;14275,0;2173,0;4812,0;11130,0;2626,0;152,0;975,0;12,0;41571.0;19268749.0;12884623.0
12327;8;115;01/04/2015 00:00:00;11854,0;2947,0;3394,0;21694,0;27097,0;10729,0;9045,0;183,0;681914.0;261964612.0;151324269.0
12328;8;163;01/04/2015 00:00:00;17418,0;7995,0;5600,0;58465,0;38904,0;43024,0;48827,0;84,0;1273425.0;1310642626.0;755971516.0
12329;8;211;01/04/2015 00:00:00;4602,0;1976,0;1943,0;23211,0;8527,0;4597,0;2765,0;214,0;67270.0;56740481.0;56442053.0
12330;8;320;01/04/2015 00:00:00;10171,0;542,0;9745,0;18582,0;6665,0;8751,0;2258,0;0,0;127587.0;99891976.0;92758895.0
12331;8;68;01/05/2015 00:00:00;15962,0;2461,0;5115,0;11289,0;2628,0;148,0;1080,0;1,0;40091.0;18616139.0;13925345.0
12332;8;115;01/05/2015 00:00:00;13295,0;3600,0;3627,0;21456,0;26539,0;12485,0;9793,0;196,0;756768.0;302174907.0;186087357.0
12333;8;163;01/05/2015 00:00:00;17922,0;8401,0;5983,0;61911,0;40571,0;47566,0;51927,0;9,0;1236341.0;1258331255.0;779143197.0
12334;8;211;01/05/2015 00:00:00;5098,0;2214,0;2077,0;22178,0;7878,0;6006,0;2833,0;51,0;45107.0;48955292.0;78037075.0
12335;8;320;01/05/2015 00:00:00;10770,0;479,0;10431,0;19003,0;6335,0;10197,0;2451,0;0,0;141006.0;111507034.0;117241419.0
12336;8;68;01/06/2015 00:00:00;15622,0;2229,0;4963,0;11209,0;2567,0;141,0;1174,0;0,0;41720.0;19388878.0;14343843.0
12337;8;115;01/06/2015 00:00:00;12609,0;3251,0;3514,0;22935,0;23980,0;12232,0;9531,0;198,0;721577.0;290595720.0;178032205.0
12338;8;163;01/06/2015 00:00:00;17380,0;7702,0;5794,0;51810,0;31636,0;50214,0;53945,0;2,0;1323439.0;1365757981.0;840263223.0
12339;8;211;01/06/2015 00:00:00;5349,0;2037,0;2010,0;20337,0;6076,0;5418,0;1964,0;32,0;66955.0;51123748.0;61285164.0
12340;8;320;01/06/2015 00:00:00;10481,0;466,0;10076,0;19345,0;6457,0;7982,0;2006,0;0,0;133476.0;102508598.0;92377100.0
12341;8;68;01/07/2015 00:00:00;15739,0;2135,0;5130,0;11856,0;2849,0;157,0;1185,0;0,0;48662.0;22701212.0;15402572.0
12342;8;115;01/07/2015 00:00:00;12696,0;2891,0;3666,0;23893,0;22970,0;11300,0;9667,0;187,0;689401.0;301180164.0;177967339.0
12343;8;163;01/07/2015 00:00:00;17616,0;7673,0;6045,0;52783,0;31317,0;49748,0;55175,0;0,0;1413648.0;1465884907.0;877922058.0
12344;8;211;01/07/2015 00:00:00;5876,0;2272,0;2069,0;20320,0;5638,0;3586,0;1509,0;33,0;45383.0;25593668.0;38066807.0
12345;8;320;01/07/2015 00:00:00;11431,0;453,0;10396,0;17633,0;6651,0;10168,0;2252,0;0,0;139104.0;116004914.0;119597529.0
12346;8;68;01/08/2015 00:00:00;12076,0;2019,0;4990,0;10575,0;2967,0;111,0;1025,0;0,0;42752.0;19823551.0;13482958.0
12347;8;115;01/08/2015 00:00:00;11913,0;2851,0;3563,0;21249,0;22449,0;14270,0;12074,0;173,0;659005.0;318180790.0;235018087.0
12348;8;163;01/08/2015 00:00:00;17059,0;7613,0;5802,0;50886,0;29434,0;52655,0;59191,0;1,0;1518210.0;1572790710.0;903256535.0
12349;8;211;01/08/2015 00:00:00;5734,0;2292,0;1981,0;19594,0;6948,0;3614,0;2165,0;30,0;62592.0;37181938.0;45261605.0
12350;8;320;01/08/2015 00:00:00;11249,0;399,0;10056,0;18163,0;6475,0;9630,0;1898,0;0,0;114927.0;92353334.0;109575198.0
12351;8;68;01/09/2015 00:00:00;7532,0;1792,0;4832,0;7899,0;3245,0;150,0;1060,0;6,0;41898.0;19545752.0;13929218.0
12352;8;115;01/09/2015 00:00:00;11400,0;3032,0;3624,0;22348,0;24871,0;13555,0;10432,0;157,0;674355.0;304106176.0;198583413.0
12353;8;163;01/09/2015 00:00:00;16757,0;7543,0;5670,0;53140,0;32711,0;48360,0;56254,0;5,0;1476001.0;1511992920.0;821482911.0
12354;8;211;01/09/2015 00:00:00;5566,0;2295,0;1948,0;18706,0;5903,0;4204,0;1387,0;33,0;68250.0;40162508.0;43076034.0
12355;8;320;01/09/2015 00:00:00;10484,0;397,0;9838,0;20007,0;6291,0;8570,0;2394,0;0,0;132315.0;106474722.0;100869682.0
12356;8;68;01/10/2015 00:00:00;13339,0;1892,0;5595,0;10869,0;2964,0;194,0;1448,0;1,0;57519.0;26833073.0;19966924.0
12357;8;115;01/10/2015 00:00:00;11682,0;3300,0;3863,0;22691,0;26435,0;12599,0;10522,0;156,0;702867.0;296132883.0;191253543.0
12358;8;163;01/10/2015 00:00:00;15963,0;8225,0;7126,0;53681,0;35634,0;51806,0;57314,0;0,0;1433308.0;1436628524.0;804653606.0
12359;8;211;01/10/2015 00:00:00;5713,0;2261,0;2097,0;18610,0;6903,0;4702,0;2229,0;34,0;64049.0;38626050.0;53226245.0
12360;8;320;01/10/2015 00:00:00;10956,0;414,0;10134,0;18544,0;6926,0;9774,0;1976,0;0,0;131670.0;104834345.0;105775220.0
12361;10;68;01/11/2018 00:00:00;150,0;0,0;0,0;30,0;0,0;0,0;0,0;0,0;0.0;0.0;0.0
12362;8;68;01/11/2015 00:00:00;13362,0;1846,0;4920,0;10678,0;3142,0;314,0;1098,0;0,0;41391.0;19309232.0;18015785.0
12363;8;115;01/11/2015 00:00:00;11420,0;3457,0;3734,0;20479,0;22236,0;12482,0;8889,0;150,0;650991.0;264665055.0;176306908.0
12364;8;163;01/11/2015 00:00:00;15505,0;8030,0;7410,0;53481,0;36866,0;47041,0;51843,0;0,0;1328039.0;1328249186.0;736873684.0
12365;8;211;01/11/2015 00:00:00;4894,0;2176,0;2014,0;19621,0;6884,0;4030,0;2189,0;31,0;69852.0;41575951.0;47798340.0
12366;8;320;01/11/2015 00:00:00;11191,0;413,0;9810,0;16765,0;6478,0;9294,0;2324,0;0,0;138661.0;107473351.0;103475225.0
12367;10;115;01/11/2018 00:00:00;5102,6;0,0;0,0;1506,7;0,0;4695,2;0,0;5,5;212939.0;15714009.0;523490.0
12368;10;163;01/11/2018 00:00:00;330,0;0,0;0,0;121,6;0,0;0,0;0,0;148,4;0.0;0.0;0.0
12369;10;211;01/11/2018 00:00:00;386,1;0,0;0,0;217,7;0,0;1063,1;0,0;43,1;36145.0;3722900.0;236179.0
12370;8;68;01/12/2015 00:00:00;9504,0;1936,0;5037,0;11930,0;4125,0;477,0;297,0;0,0;3811.0;1777862.0;6923992.0
12371;8;115;01/12/2015 00:00:00;12142,0;4114,0;3880,0;21414,0;24071,0;12779,0;10279,0;155,0;674363.0;293538683.0;178799499.0
12372;8;163;01/12/2015 00:00:00;16791,0;9656,0;7595,0;54077,0;36949,0;46864,0;54879,0;0,0;1369444.0;1431941755.0;808598099.0
12373;8;211;01/12/2015 00:00:00;5084,0;2577,0;2062,0;19587,0;6700,0;3783,0;1495,0;31,0;69288.0;40358456.0;36178875.0
12374;8;320;01/12/2015 00:00:00;10355,0;537,0;10094,0;18641,0;7190,0;9070,0;2297,0;0,0;127318.0;101322882.0;104754898.0
12378;8;68;01/01/2016 00:00:00;8219,0;1919,0;4991,0;9484,0;4309,0;109,0;121,0;0,0;8329.0;3885545.0;1759354.0
12379;8;115;01/01/2016 00:00:00;12486,0;4402,0;3655,0;23125,0;24335,0;13732,0;10898,0;155,0;714899.0;315071104.0;182517456.0
12380;8;163;01/01/2016 00:00:00;17953,0;10597,0;7247,0;77641,0;71219,0;36629,0;40693,0;0,0;744096.0;795545926.0;542551635.0
12381;8;211;01/01/2016 00:00:00;4744,0;2636,0;2046,0;19922,0;8057,0;3851,0;2582,0;32,0;76980.0;47058877.0;39197813.0
12382;8;320;01/01/2016 00:00:00;8605,0;516,0;9889,0;17288,0;7422,0;9531,0;1790,0;0,0;155584.0;125073755.0;86768953.0
12383;8;68;01/02/2016 00:00:00;7447,0;1872,0;4657,0;8384,0;3415,0;227,0;386,0;0,0;21920.0;10225855.0;4881032.0
12384;8;115;01/02/2016 00:00:00;11723,0;4234,0;3369,0;21703,0;21299,0;13615,0;10704,0;145,0;612459.0;275227825.0;169720856.0
12385;8;163;01/02/2016 00:00:00;17306,0;10349,0;6733,0;60909,0;50796,0;39877,0;49056,0;0,0;1093341.0;1118220528.0;625808098.0
12386;8;211;01/02/2016 00:00:00;4521,0;2418,0;1914,0;18623,0;5980,0;4080,0;2633,0;33,0;50113.0;30937753.0;42294445.0
12387;8;320;01/02/2016 00:00:00;8414,0;440,0;9251,0;17315,0;7654,0;8194,0;2089,0;0,0;122805.0;96144032.0;83803843.0
12388;8;68;01/03/2016 00:00:00;7719,0;2058,0;4960,0;8315,0;3648,0;89,0;262,0;0,0;26337.0;12286421.0;3592196.0
12389;8;115;01/03/2016 00:00:00;12765,0;3811,0;3568,0;27270,0;27270,0;11666,0;10832,0;155,0;686874.0;276570323.0;148060325.0
12390;8;163;01/03/2016 00:00:00;18905,0;11548,0;7192,0;59817,0;38009,0;45191,0;62892,0;0,0;1349943.0;1379449368.0;827982383.0
12391;8;211;01/03/2016 00:00:00;4714,0;2529,0;2046,0;20591,0;6662,0;4275,0;2052,0;39,0;62840.0;40767419.0;46601162.0
12392;8;320;01/03/2016 00:00:00;8776,0;476,0;9889,0;20036,0;8269,0;8027,0;2294,0;0,0;103358.0;83143698.0;95236675.0
12393;8;68;01/04/2016 00:00:00;7454,0;1904,0;4829,0;8046,0;3500,0;102,0;356,0;0,0;13771.0;6424282.0;5073690.0
12394;8;115;01/04/2016 00:00:00;12307,0;4097,0;3420,0;25990,0;27046,0;11587,0;11248,0;150,0;644662.0;269963635.0;163889089.0
12395;8;163;01/04/2016 00:00:00;18208,0;10032,0;6960,0;53984,0;39925,0;46872,0;67256,0;0,0;1472393.0;1511986972.0;860279127.0
12396;8;211;01/04/2016 00:00:00;4680,0;2476,0;1980,0;19231,0;7256,0;4608,0;1838,0;31,0;68246.0;43874567.0;39490082.0
12397;8;320;01/04/2016 00:00:00;9022,0;445,0;9570,0;18310,0;7919,0;8603,0;2061,0;0,0;128092.0;96307481.0;96022307.0
12398;8;68;01/05/2016 00:00:00;7682,0;1953,0;4989,0;8243,0;3782,0;86,0;217,0;0,0;21088.0;9837721.0;3203149.0
12399;8;115;01/05/2016 00:00:00;12955,0;4085,0;3525,0;24868,0;28704,0;11174,0;10715,0;155,0;700932.0;295932945.0;175256966.0
12400;8;163;01/05/2016 00:00:00;20507,0;10627,0;7190,0;51929,0;38910,0;46693,0;67571,0;0,0;1493343.0;1529369831.0;890367682.0
12401;8;211;01/05/2016 00:00:00;4640,0;2537,0;2046,0;21041,0;7737,0;4883,0;2051,0;31,0;63611.0;39277244.0;47245792.0
12402;8;320;01/05/2016 00:00:00;9056,0;383,0;9887,0;20203,0;8156,0;7919,0;2315,0;0,0;110085.0;84943999.0;97541784.0
12403;8;68;01/06/2016 00:00:00;7419,0;1877,0;4814,0;7721,0;3407,0;156,0;408,0;0,0;30863.0;14397836.0;5722370.0
12404;8;115;01/06/2016 00:00:00;11837,0;5143,0;3710,0;23517,0;27772,0;11166,0;10351,0;150,0;666771.0;275051196.0;159594538.0
12405;8;163;01/06/2016 00:00:00;20001,0;10848,0;7349,0;52214,0;42009,0;43456,0;63267,0;0,0;1314217.0;1275694618.0;745416814.0
12406;8;211;01/06/2016 00:00:00;4134,0;2692,0;2030,0;20551,0;7283,0;4573,0;2091,0;30,0;82567.0;51671708.0;44899130.0
12407;8;320;01/06/2016 00:00:00;7919,0;406,0;9623,0;21768,0;8028,0;6956,0;1762,0;0,0;105950.0;82280381.0;76011757.0
12408;8;68;01/07/2016 00:00:00;7585,0;1678,0;5134,0;8571,0;3440,0;121,0;507,0;0,0;31902.0;14882538.0;6903577.0
12409;8;115;01/07/2016 00:00:00;11380,0;6775,0;5234,0;21284,0;25059,0;13132,0;11053,0;155,0;794221.0;324826882.0;207678355.0
12410;8;163;01/07/2016 00:00:00;19201,0;10388,0;9251,0;62640,0;67768,0;39480,0;52765,0;0,0;1233576.0;1199387912.0;718439206.0
12411;8;211;01/07/2016 00:00:00;4289,0;2551,0;2210,0;20702,0;8182,0;4535,0;2373,0;33,0;97813.0;59698676.0;48785079.0
12412;8;320;01/07/2016 00:00:00;7654,0;738,0;10976,0;21756,0;7368,0;7627,0;2168,0;0,0;94619.0;75416703.0;95399512.0
12413;8;68;01/08/2016 00:00:00;7528,0;1766,0;5267,0;8657,0;3239,0;100,0;606,0;0,0;34713.0;18113609.0;7818322.0
12414;8;115;01/08/2016 00:00:00;11645,0;8033,0;5220,0;22399,0;27188,0;12153,0;9990,0;155,0;736310.0;304771858.0;180638999.0
12415;8;163;01/08/2016 00:00:00;20133,0;10965,0;9391,0;54880,0;54061,0;43794,0;60708,0;0,0;1421843.0;1404129930.0;798079487.0
12416;8;211;01/08/2016 00:00:00;4995,0;2712,0;2173,0;20142,0;7333,0;4562,0;2192,0;31,0;100436.0;63464236.0;49028160.0
12417;8;320;01/08/2016 00:00:00;8241,0;444,0;11126,0;21094,0;8506,0;7086,0;2021,0;0,0;100998.0;77953538.0;86437760.0
12418;8;68;01/09/2016 00:00:00;7311,0;2025,0;5100,0;8378,0;3012,0;106,0;392,0;1,0;24730.0;12089858.0;5404815.0
12419;8;115;01/09/2016 00:00:00;11766,0;9024,0;5058,0;20692,0;23654,0;11789,0;9722,0;150,0;798532.0;330570084.0;177247388.0
12420;8;163;01/09/2016 00:00:00;21729,0;12094,0;9023,0;60895,0;64754,0;36946,0;50889,0;1,0;1174407.0;1096306880.0;644482038.0
12421;8;211;01/09/2016 00:00:00;4938,0;2767,0;2040,0;18720,0;9014,0;4428,0;2624,0;30,0;115839.0;74512218.0;53505452.0
12422;8;320;01/09/2016 00:00:00;8071,0;677,0;10726,0;18244,0;7751,0;7207,0;1865,0;0,0;110777.0;86499752.0;85165742.0
12423;8;68;01/10/2016 00:00:00;7562,0;2039,0;5333,0;8633,0;3180,0;56,0;425,0;0,0;28178.0;15109388.0;5890075.0
12424;8;115;01/10/2016 00:00:00;11836,0;7854,0;5042,0;22981,0;29369,0;13042,0;10328,0;154,0;791076.0;344111445.0;195230839.0
12425;8;163;01/10/2016 00:00:00;22679,0;12473,0;9076,0;74034,0;94347,0;34039,0;42540,0;0,0;925531.0;792393495.0;483932659.0
12426;8;211;01/10/2016 00:00:00;4600,0;2861,0;2086,0;20835,0;8598,0;4178,0;2816,0;32,0;114570.0;73941126.0;53615589.0
12427;8;320;01/10/2016 00:00:00;8793,0;451,0;10908,0;19057,0;8193,0;7526,0;1315,0;0,0;109054.0;85565377.0;90379504.0
12428;8;68;01/11/2016 00:00:00;7318,0;2118,0;5130,0;8396,0;2458,0;31,0;855,0;0,0;42921.0;22291402.0;10994153.0
12429;8;115;01/11/2016 00:00:00;11796,0;6721,0;4890,0;22281,0;27236,0;13666,0;10566,0;150,0;732859.0;333987442.0;195315724.0
12430;8;163;01/11/2016 00:00:00;21626,0;11574,0;8820,0;68444,0;78954,0;32541,0;42659,0;0,0;895595.0;835479647.0;506678035.0
12431;8;211;01/11/2016 00:00:00;4663,0;2753,0;2034,0;20872,0;7884,0;4037,0;2164,0;30,0;121245.0;79526916.0;47551095.0
12432;8;320;01/11/2016 00:00:00;9478,0;467,0;10569,0;17428,0;8955,0;7656,0;375,0;0,0;110038.0;83552166.0;79938387.0
12433;8;68;01/12/2016 00:00:00;7455,0;2248,0;5089,0;8561,0;2332,0;99,0;977,0;0,0;46840.0;23574385.0;12515816.0
12434;8;115;01/12/2016 00:00:00;11201,0;6397,0;4940,0;23948,0;26101,0;13606,0;8050,0;104,0;553324.0;272085466.0;171272154.0
12435;8;163;01/12/2016 00:00:00;22379,0;12968,0;8614,0;83489,0;85609,0;26173,0;43929,0;0,0;719963.0;619445458.0;438005564.0
12436;8;211;01/12/2016 00:00:00;4852,0;2921,0;2055,0;21220,0;9172,0;3916,0;1640,0;32,0;87686.0;51561278.0;38358997.0
12437;8;320;01/12/2016 00:00:00;8564,0;411,0;10629,0;18888,0;7587,0;6673,0;1096,0;0,0;96625.0;73256976.0;77509692.0
12438;8;68;01/01/2017 00:00:00;7011,0;2333,0;4464,0;8090,0;2313,0;221,0;903,0;0,0;50467.0;25811671.0;11905075.0
12439;8;115;01/01/2017 00:00:00;11433,0;5863,0;4452,0;22985,0;25461,0;13658,0;13450,0;63,0;832618.0;362844164.0;219480479.0
12440;8;163;01/01/2017 00:00:00;21901,0;15009,0;7471,0;88767,0;104022,0;20653,0;34027,0;1,0;609641.0;494924698.0;391947443.0
12441;8;211;01/01/2017 00:00:00;4869,0;3098,0;1906,0;20481,0;10352,0;4469,0;2869,0;31,0;77521.0;46221366.0;53627340.0
12442;8;320;01/01/2017 00:00:00;9028,0;406,0;10342,0;18786,0;8129,0;7213,0;1500,0;0,0;111025.0;84187597.0;86743399.0
12443;8;68;01/02/2017 00:00:00;6082,0;2073,0;4032,0;7312,0;2085,0;465,0;863,0;0,0;54247.0;27466118.0;11022575.0
12444;8;115;01/02/2017 00:00:00;10958,0;5119,0;4019,0;18374,0;20071,0;11627,0;11389,0;56,0;724053.0;301119843.0;160582436.0
12445;8;163;01/02/2017 00:00:00;19051,0;14215,0;6748,0;57073,0;61630,0;31188,0;52115,0;0,0;1115173.0;1036709746.0;575123746.0
12446;8;211;01/02/2017 00:00:00;4315,0;2766,0;1708,0;18503,0;7853,0;3703,0;1941,0;28,0;68159.0;41014822.0;34950170.0
12447;8;320;01/02/2017 00:00:00;8564,0;343,0;9406,0;16934,0;9655,0;6041,0;1202,0;0,0;89645.0;68683701.0;61053171.0
12448;8;68;01/03/2017 00:00:00;6554,0;2327,0;4347,0;7809,0;2227,0;506,0;815,0;0,0;50603.0;25228261.0;11202760.0
12449;8;115;01/03/2017 00:00:00;11275,0;4656,0;4310,0;21033,0;24150,0;12194,0;13406,0;60,0;920678.0;373882627.0;189893001.0
12450;8;163;01/03/2017 00:00:00;19201,0;15328,0;7232,0;47632,0;43805,0;44132,0;73938,0;0,0;1526126.0;1461376139.0;866511334.0
12451;8;211;01/03/2017 00:00:00;4786,0;3193,0;1830,0;20614,0;9986,0;3842,0;1734,0;30,0;122707.0;80248571.0;41227741.0
12452;8;320;01/03/2017 00:00:00;9054,0;365,0;10162,0;18164,0;9587,0;6842,0;1365,0;0,0;116770.0;86674827.0;72455092.0
12453;8;68;01/04/2017 00:00:00;6973,0;2216,0;4515,0;7829,0;2479,0;562,0;853,0;0,0;46049.0;22762173.0;11185687.0
12454;8;115;01/04/2017 00:00:00;11049,0;4929,0;4422,0;18477,0;23254,0;10761,0;13833,0;62,0;958923.0;370144154.0;176142621.0
12455;8;163;01/04/2017 00:00:00;19889,0;17153,0;7427,0;49206,0;46541,0;47267,0;80904,0;8,0;1543166.0;1515277747.0;959449462.0
12456;8;211;01/04/2017 00:00:00;4986,0;3200,0;1894,0;19366,0;8619,0;4928,0;1825,0;31,0;99106.0;68211592.0;41391708.0
12457;8;320;01/04/2017 00:00:00;9150,0;607,0;10428,0;18538,0;8775,0;7433,0;1405,0;0,0;100053.0;75822588.0;76199008.0
12458;8;68;01/05/2017 00:00:00;7122,0;2282,0;4633,0;7696,0;2271,0;561,0;975,0;0,0;57952.0;29242986.0;14650153.0
12459;8;115;01/05/2017 00:00:00;11691,0;5889,0;4447,0;18671,0;24162,0;10317,0;14320,0;62,0;1038026.0;402210073.0;187129991.0
12460;8;163;01/05/2017 00:00:00;20935,0;18470,0;7479,0;47713,0;45227,0;46379,0;82605,0;0,0;1627882.0;1537860169.0;990653104.0
12461;8;211;01/05/2017 00:00:00;5279,0;3411,0;1891,0;20051,0;9139,0;4273,0;1464,0;31,0;93462.0;64943578.0;36752914.0
12462;8;320;01/05/2017 00:00:00;9607,0;1419,0;10485,0;17912,0;8590,0;7877,0;1561,0;0,0;106167.0;81969239.0;89343227.0
12463;8;68;01/06/2017 00:00:00;6918,0;2266,0;4328,0;7113,0;2203,0;595,0;872,0;0,0;53748.0;26695256.0;11902772.0
12464;8;115;01/06/2017 00:00:00;11644,0;7027,0;4188,0;18858,0;24110,0;10526,0;13860,0;60,0;889883.0;357992917.0;182639477.0
12465;8;163;01/06/2017 00:00:00;20566,0;17676,0;6843,0;45141,0;41622,0;44287,0;74029,0;0,0;1908190.0;1796769930.0;924920642.0
12466;8;211;01/06/2017 00:00:00;4991,0;3613,0;1758,0;20272,0;9138,0;4192,0;1915,0;30,0;94806.0;66245296.0;39516475.0
12467;8;320;01/06/2017 00:00:00;9951,0;1537,0;9426,0;16705,0;8395,0;7587,0;1676,0;0,0;142943.0;109563846.0;80332108.0
12468;8;68;01/07/2017 00:00:00;6952,0;2332,0;4455,0;7032,0;2195,0;571,0;814,0;0,0;41801.0;20294874.0;10314980.0
