CodigoFluxoTransporte;CodigoFerrovia;CodigoCliente;CodigoMercadoria;CodigoUnidadeTarifaria;CodigoFluxoTransporteFerrovia;DataExclusao;CodigoEstacaoOrigem;CodigoEstacaoDestino;CodigoTipoFluxoTransporte;DistanciaItinerario;CodigoMercadoriaFerrovia;CodigoReferenciaEstacaoOrigem;CodigoReferenciaEstacaoDestino
42985;1;2579;59;1;44185;;1673;1599;2.0;758,427;2855.0;LMG;LFC
42986;1;3144;67;1;44186;;1588;2026;3.0;848,043;2781.0;LDP;ZOU
42987;1;3952;59;1;44187;;1654;1588;2.0;631,008;3232.0;LLD;LDP
42988;1;1610;68;1;44188;;1920;1899;3.0;1133,725;1344.0;NRG;NPF
42989;1;2597;67;1;44189;;1920;1654;3.0;2090,791;1343.0;NRG;LLD
42990;1;1193;55;1;44190;;1773;2003;1.0;1972,475;1362.0;NAL;ZIU
42991;1;1193;55;1;44191;;1773;2003;1.0;1972,475;1362.0;NAL;ZIU
42992;1;1193;55;1;44192;;1773;2003;1.0;1972,475;1362.0;NAL;ZIU
42993;1;3266;59;1;44193;;1673;1599;2.0;758,427;2855.0;LMG;LFC
42994;1;1199;48;1;44194;;1724;1588;2.0;611,768;1339.0;LRL;LDP
42995;1;2325;59;1;44195;;1673;1588;2.0;651,757;2855.0;LMG;LDP
42996;1;3843;46;1;44196;;1815;1920;2.0;737,942;1571.0;NCZ;NRG
42997;1;1187;55;1;44197;;1959;2026;3.0;2083,661;1362.0;NUG;ZOU
42998;1;2579;59;1;44199;;1673;1599;2.0;758,427;2855.0;LMG;LFC
42999;1;1355;67;1;44200;;1588;1673;3.0;651,757;1343.0;LDP;LMG
43000;1;4020;68;1;44201;;1920;1861;3.0;791,438;1344.0;NRG;NIJ
43001;1;908;59;1;44202;;1654;1588;2.0;631,008;2855.0;LLD;LDP
43002;1;908;59;1;44203;;1654;1588;2.0;631,008;2855.0;LLD;LDP
43003;1;908;59;1;44204;;1654;1588;2.0;631,008;2855.0;LLD;LDP
43004;1;4434;48;1;44205;;1654;1588;2.0;631,008;1340.0;LLD;LDP
43005;1;2598;87;2;44206;;1654;2029;1.0;501,069;1486.0;LLD;ZPP
43006;1;1182;68;1;44207;;1920;1899;3.0;1133,725;1344.0;NRG;NPF
43007;1;1193;55;1;44208;;1773;2003;1.0;1972,475;1362.0;NAL;ZIU
43008;1;1182;68;1;44210;;1920;1899;3.0;1133,725;1344.0;NRG;NPF
43009;1;2974;68;1;44211;;1920;1815;3.0;737,942;1344.0;NRG;NCZ
43010;1;2597;68;1;44214;;1920;1899;3.0;1133,725;1344.0;NRG;NPF
43011;1;2597;68;1;44215;;1920;1899;3.0;1133,725;1344.0;NRG;NPF
43012;1;908;59;1;44217;;1654;1588;2.0;631,008;2855.0;LLD;LDP
43013;1;4435;48;1;44222;;1588;1673;3.0;651,757;1339.0;LDP;LMG
43014;1;908;59;1;44223;;1654;1588;2.0;631,008;2855.0;LLD;LDP
43015;1;3651;60;1;44224;;1899;1920;2.0;1133,725;1597.0;NPF;NRG
43016;1;1182;68;1;44225;;1920;1815;3.0;737,942;1344.0;NRG;NCZ
43017;1;1182;68;1;44226;;1920;1815;3.0;737,942;1344.0;NRG;NCZ
43018;1;1188;46;1;67457;;1814;1920;2.0;482,188;1571.0;NCY;NRG
43019;1;3562;46;1;68058;;1673;1588;2.0;651,757;1571.0;LMG;LDP
43020;1;2700;67;1;70649;;1588;2581;3.0;734,799;1500.0;LDP;SCA
43021;1;3644;95;3;70650;;1591;2581;1.0;504,655;1414.0;LDV;SCA
43022;1;4376;95;3;84580;;2043;1959;2.0;1874,318;1411.0;ZTY;NUG
43023;1;4376;93;3;84600;;2043;1959;2.0;1874,318;1409.0;ZTY;NUG
43024;1;4376;95;3;84602;;2043;1959;2.0;1874,318;1411.0;ZTY;NUG
43025;1;4376;95;3;84633;;2043;1959;2.0;1874,318;1411.0;ZTY;NUG
43026;1;4376;93;3;84636;;2043;1959;2.0;1874,318;1409.0;ZTY;NUG
43027;1;4376;93;3;84641;;2043;1959;2.0;1874,318;1409.0;ZTY;NUG
43028;1;4376;95;3;84642;;2043;1959;2.0;1874,318;1411.0;ZTY;NUG
43029;1;4376;95;3;84663;;2043;1959;2.0;1874,318;1411.0;ZTY;NUG
43030;1;4376;95;3;84681;;2043;1959;2.0;1874,318;1411.0;ZTY;NUG
43031;1;4376;93;3;84738;;2043;1959;2.0;1874,318;1409.0;ZTY;NUG
43032;1;4135;95;3;84757;;2043;1552;1.0;508,813;1411.0;ZTY;LAR
43033;1;4376;95;3;84768;;2043;1959;2.0;1874,318;1411.0;ZTY;NUG
43034;1;4376;95;3;84797;;2043;1959;2.0;1874,318;1411.0;ZTY;NUG
43035;1;4376;93;3;84798;;2043;1959;2.0;1874,318;1409.0;ZTY;NUG
43036;1;4376;95;3;84819;;2043;1959;2.0;1874,318;1411.0;ZTY;NUG
43037;1;4140;95;3;84823;;2043;1895;1.0;1213,260;1411.0;ZTY;NOV
43038;7;2872;59;1;10358;;2596;2998;2.0;1202,370;3225.0;TCS;ICZ
43039;7;2831;59;1;10359;;2596;3016;2.0;1195,707;2048.0;TCS;ISN
43040;7;4132;95;3;32903;;2604;3016;2.0;1307,281;1955.0;TOM;ISN
43041;7;4132;95;3;32904;;2604;3016;2.0;1307,281;1958.0;TOM;ISN
43042;7;4414;59;1;32907;;2593;3016;2.0;1404,938;3225.0;TAG;ISN
43043;7;3324;59;1;32909;;2593;3016;2.0;1404,938;3225.0;TAG;ISN
43044;7;4411;59;1;32911;;2593;3016;2.0;1404,938;3225.0;TAG;ISN
43045;7;4436;59;1;32912;;2593;3016;2.0;1404,938;3225.0;TAG;ISN
43046;7;4410;59;1;32913;;2593;3016;2.0;1404,938;3225.0;TAG;ISN
43047;7;4412;59;1;32914;;2593;3016;2.0;1404,938;3225.0;TAG;ISN
43048;7;4436;59;1;32915;;2593;3016;2.0;1404,938;3225.0;TAG;ISN
43049;7;4132;95;3;32918;;2604;2408;1.0;1035,813;1958.0;TOM;ZBV
43050;7;4409;59;1;32922;;2593;3016;2.0;1404,938;3225.0;TAG;ISN
43051;7;4405;59;1;32923;;2593;3016;2.0;1404,938;3225.0;TAG;ISN
43052;7;4406;59;1;32926;;2593;3016;2.0;1404,938;3225.0;TAG;ISN
43053;7;4301;59;1;32927;;2593;3016;2.0;1404,938;3225.0;TAG;ISN
43054;7;3324;59;1;32928;;2593;3016;2.0;1404,938;3225.0;TAG;ISN
43055;7;3243;59;1;32929;;2593;3016;2.0;1404,938;3225.0;TAG;ISN
43056;7;4437;59;1;32930;;2593;3016;2.0;1404,938;3225.0;TAG;ISN
43057;7;4438;59;1;32931;;2593;3016;2.0;1404,938;3225.0;TAG;ISN
43058;7;4439;46;1;32933;;4105;3016;2.0;1519,708;2115.0;TIQ;ISN
43059;7;4440;46;1;32934;;4105;3016;2.0;1519,708;2115.0;TIQ;ISN
43060;7;4441;46;1;32935;;4105;3016;2.0;1519,708;2115.0;TIQ;ISN
43061;7;2850;46;1;32936;;2604;2998;2.0;1313,944;2115.0;TOM;ICZ
43062;7;4438;59;1;32937;;2593;3016;2.0;1404,938;2048.0;TAG;ISN
43063;7;4437;59;1;32938;;2593;3016;2.0;1404,938;2048.0;TAG;ISN
43064;7;1627;59;1;32939;;2593;3016;2.0;1404,938;2048.0;TAG;ISN
43065;7;4339;59;1;32941;;4105;3016;2.0;1519,708;2048.0;TIQ;ISN
43066;7;4302;59;1;32942;;4105;3016;2.0;1519,708;2048.0;TIQ;ISN
43067;7;4407;59;1;32943;;4105;3016;2.0;1519,708;2048.0;TIQ;ISN
43068;7;2865;59;1;32944;;4105;2998;2.0;1526,371;2048.0;TIQ;ICZ
43069;7;2858;59;1;32945;;4105;2998;2.0;1526,371;2048.0;TIQ;ICZ
43070;7;2860;59;1;32946;;4105;2998;2.0;1526,371;2048.0;TIQ;ICZ
43071;7;3258;59;1;32947;;4105;2998;2.0;1526,371;2048.0;TIQ;ICZ
43072;7;2854;59;1;32948;;4105;2998;2.0;1526,371;2048.0;TIQ;ICZ
43073;7;2862;59;1;32949;;4105;2998;2.0;1526,371;2048.0;TIQ;ICZ
43074;7;2866;59;1;32950;;4105;2998;2.0;1526,371;2048.0;TIQ;ICZ
43075;7;2851;59;1;32951;;4105;2998;2.0;1526,371;2048.0;TIQ;ICZ
43076;7;1068;59;1;32952;;4105;2998;2.0;1526,371;2048.0;TIQ;ICZ
43077;7;2868;59;1;32953;;4105;2998;2.0;1526,371;2048.0;TIQ;ICZ
43078;7;4415;59;1;32954;;2593;3016;2.0;1404,938;2048.0;TAG;ISN
43079;7;4442;59;1;32955;;2593;3016;2.0;1404,938;3225.0;TAG;ISN
43080;7;4135;95;3;32956;;2604;3016;2.0;1307,281;1958.0;TOM;ISN
43081;7;4132;95;3;32957;;2604;3016;2.0;1307,281;1955.0;TOM;ISN
43082;7;2879;59;1;32958;;4105;2998;2.0;1526,371;3225.0;TIQ;ICZ
43083;7;4074;59;1;32959;;4105;2998;2.0;1526,371;3225.0;TIQ;ICZ
43084;7;3002;59;1;32960;;2593;2998;2.0;1411,601;3225.0;TAG;ICZ
43085;7;2856;59;1;32961;;4105;2998;2.0;1526,371;3225.0;TIQ;ICZ
43086;7;4407;59;1;32962;;2604;3016;2.0;1307,281;3225.0;TOM;ISN
43087;7;3952;59;1;32963;;2593;3016;2.0;1404,938;3225.0;TAG;ISN
43088;7;4443;59;1;32966;;2604;3016;2.0;1307,281;3225.0;TOM;ISN
43089;7;3952;59;1;32967;;2593;3016;2.0;1404,938;3225.0;TAG;ISN
43090;7;4363;59;1;32968;;2593;3016;2.0;1404,938;3225.0;TAG;ISN
43091;7;4302;59;1;32971;;2604;3016;2.0;1307,281;3225.0;TOM;ISN
43092;7;1379;46;1;32972;;4105;2998;2.0;1526,371;2115.0;TIQ;ICZ
43093;7;2860;46;1;32973;;4105;2998;2.0;1526,371;2115.0;TIQ;ICZ
43094;7;3259;59;1;32974;;4105;2998;2.0;1526,371;3225.0;TIQ;ICZ
43095;7;4304;59;1;32975;;4105;3016;2.0;1519,708;2048.0;TIQ;ISN
43096;7;1627;59;1;32976;;2593;3016;2.0;1404,938;3225.0;TAG;ISN
43097;7;3854;59;1;32978;;4105;2998;2.0;1526,371;2048.0;TIQ;ICZ
43098;7;4301;59;1;32979;;2593;2998;2.0;1411,601;2048.0;TAG;ICZ
43099;7;2850;59;1;32980;;4105;2998;2.0;1526,371;2048.0;TIQ;ICZ
43100;7;4192;59;1;32981;;4105;3016;2.0;1519,708;3225.0;TIQ;ISN
43101;7;4132;95;3;32984;;2604;2998;2.0;1313,944;1955.0;TOM;ICZ
43102;7;3952;59;1;32985;;2593;3016;2.0;1404,938;2048.0;TAG;ISN
43103;7;2859;59;1;32988;;4105;2998;2.0;1526,371;3225.0;TIQ;ICZ
43104;7;4340;59;1;32993;;2604;3016;2.0;1307,281;3225.0;TOM;ISN
43105;7;4444;59;1;32994;;2604;3016;2.0;1307,281;3225.0;TOM;ISN
43106;7;3497;59;1;32995;;4105;2998;2.0;1526,371;2048.0;TIQ;ICZ
43107;7;4351;59;1;32996;;2593;3016;2.0;1404,938;3225.0;TAG;ISN
43108;7;4441;59;1;32997;;4105;3016;2.0;1519,708;2048.0;TIQ;ISN
43109;7;4192;59;1;32998;;4105;3016;2.0;1519,708;2048.0;TIQ;ISN
43110;9;3557;115;1;10360;;2684;2703;1.0;421,915;2326.0;JAM;JCG
43112;9;4014;99;4;84833;;3540;2701;2.0;1297,251;;ZBU;JCB
43113;5;4135;95;3;84379;;3016;2604;3.0;1307,281;1683.0;ISN;TOM
43114;5;4135;95;3;84423;;2408;2998;2.0;278,131;1683.0;ZBV;ICZ
43115;5;4135;96;3;84451;;2998;2408;3.0;278,131;1688.0;ICZ;ZBV
43116;5;4135;96;3;84476;;2998;2604;3.0;1313,944;1688.0;ICZ;TOM
43117;5;4135;96;3;84479;;2998;2408;3.0;278,131;1688.0;ICZ;ZBV
43118;5;4135;95;3;84553;;2408;2604;1.0;1035,813;1683.0;ZBV;TOM
43119;5;4135;93;3;84737;;2396;2998;2.0;478,884;1681.0;ZAR;ICZ
43120;5;4181;94;3;84747;;2998;2396;3.0;478,884;1687.0;ICZ;ZAR
43121;5;4135;95;3;84751;;2408;3016;2.0;271,468;1683.0;ZBV;ISN
43122;5;4135;95;3;84752;;2408;3016;2.0;271,468;1686.0;ZBV;ISN
43123;5;4135;95;3;84753;;2408;3016;2.0;271,468;1686.0;ZBV;ISN
43124;5;4135;95;3;84754;;2408;2604;1.0;1035,813;1686.0;ZBV;TOM
43125;5;4135;95;3;84756;;2408;2604;1.0;1035,813;1683.0;ZBV;TOM
43126;5;4150;48;1;84761;;2512;3016;2.0;675,712;1608.0;ZRU;ISN
43127;5;4150;48;1;84762;;2512;3016;2.0;675,712;1608.0;ZRU;ISN
43128;5;4065;48;1;84764;;2516;3016;2.0;587,185;1608.0;ZSD;ISN
43129;5;4181;96;3;84772;;3016;2604;3.0;1307,281;1688.0;ISN;TOM
43130;5;4135;95;3;84783;;2408;3016;2.0;271,468;1686.0;ZBV;ISN
43131;5;4135;95;3;84784;;2408;3016;2.0;271,468;1683.0;ZBV;ISN
43132;5;4135;95;3;84785;;2408;3016;2.0;271,468;1686.0;ZBV;ISN
43133;5;4135;95;3;84786;;2408;3016;2.0;271,468;1686.0;ZBV;ISN
43134;5;4135;95;3;84787;;2408;3016;2.0;271,468;1686.0;ZBV;ISN
43135;5;4135;95;3;84789;;2408;3016;2.0;271,468;1686.0;ZBV;ISN
43136;5;4135;95;3;84790;;2408;3016;2.0;271,468;1686.0;ZBV;ISN
43137;5;4135;95;3;84791;;2408;3016;2.0;271,468;1686.0;ZBV;ISN
43138;5;4135;95;3;84792;;2408;2604;1.0;1035,813;1683.0;ZBV;TOM
43139;5;4135;95;3;84793;;2408;2604;1.0;1035,813;1683.0;ZBV;TOM
43140;5;1348;67;1;84795;;2998;2593;3.0;1411,601;1772.0;ICZ;TAG
43141;5;4135;95;3;84801;;2408;3016;2.0;271,468;1683.0;ZBV;ISN
43142;5;4135;95;3;84802;;2408;3016;2.0;271,468;1683.0;ZBV;ISN
43143;5;4135;95;3;84803;;2408;3016;2.0;271,468;1686.0;ZBV;ISN
43144;5;4135;95;3;84805;;2408;3016;2.0;271,468;1686.0;ZBV;ISN
43145;5;4135;95;3;84806;;2408;3016;2.0;271,468;1686.0;ZBV;ISN
43146;5;4135;93;3;84807;;2396;2998;2.0;478,884;1681.0;ZAR;ICZ
43147;5;4135;95;3;84808;;2408;2604;1.0;1035,813;1683.0;ZBV;TOM
43148;5;4135;93;3;84811;;2408;2998;2.0;278,131;1681.0;ZBV;ICZ
43151;5;4135;96;3;84820;;3016;3064;3.0;270,976;1688.0;ISN;ZBL
43152;5;3690;48;1;84824;;2564;3016;2.0;539,466;1608.0;ZXE;ISN
43153;5;3690;48;1;84825;;2564;3016;2.0;539,466;1608.0;ZXE;ISN
43154;5;3690;48;1;84826;;2564;3016;2.0;539,466;1608.0;ZXE;ISN
43155;5;1355;65;1;84827;;3016;2604;3.0;1307,281;1680.0;ISN;TOM
43156;5;3863;68;1;84831;;3016;2604;3.0;1307,281;1616.0;ISN;TOM
43157;5;4135;94;3;84840;;3016;2396;3.0;472,221;1687.0;ISN;ZAR
43159;5;3690;48;1;84844;;2564;3016;2.0;539,466;1608.0;ZXE;ISN
43160;5;3690;48;1;84845;;2564;3016;2.0;539,466;1608.0;ZXE;ISN
43161;5;3690;48;1;84846;;2564;3016;2.0;539,466;1608.0;ZXE;ISN
43162;5;3690;48;1;84857;;2564;3016;2.0;539,466;1608.0;ZXE;ISN
43163;9;4274;72;1;84818;;3070;2737;1.0;738,164;2212.0;ZMK;JLG
43164;5;4135;95;3;84813;;3064;3016;2.0;270,976;1683.0;ZBL;ISN
43165;5;4445;48;1;84841;;2551;3016;2.0;774,540;1608.0;ZVP;ISN
43166;5;4135;95;3;84812;;3064;3016;2.0;270,976;1683.0;ZBL;ISN
43167;8;3614;46;1;A8118;;3347;3133;2.0;1053,617;;EPP;VTU
43168;8;2953;46;1;A8119;;3347;3133;2.0;1053,617;;EPP;VTU
43169;8;2822;46;1;A8121;;3347;3133;2.0;1053,617;2484.0;EPP;VTU
43170;8;2822;46;1;A8122;;3347;3133;2.0;1053,617;;EPP;VTU
43171;8;1835;59;1;A8123;;3259;3133;2.0;1408,646;2429.0;EBJ;VTU
43172;8;155;59;1;A8125;;3259;3133;2.0;1408,646;2429.0;EBJ;VTU
43173;8;4446;46;1;A8133;;2617;3133;2.0;656,541;2484.0;ECA;VTU
43174;8;748;5;1;A8143;;2655;3133;3.0;680,962;;ENG;VTU
43175;8;4065;48;1;A8146;;3510;3016;2.0;659,990;2837.0;ZYW;ISN
43176;8;62;96;3;A8148;;3064;3501;3.0;593,861;;ZBL;ZUL
43177;8;3325;59;1;A8149;;3259;3016;2.0;922,369;2429.0;EBJ;ISN
43178;8;4396;66;1;A8202;;3322;2995;3.0;994,224;2497.0;ELC;ICB
43179;8;557;66;1;A8275;;3322;3503;3.0;303,043;;ELC;ZVF
43180;8;1733;48;1;A8277;;3476;2998;2.0;640,850;2837.0;ZHB;ICZ
43181;8;4397;66;1;A8279;;3322;3503;3.0;303,043;2497.0;ELC;ZVF
43182;8;4397;40;1;A8280;;3009;3503;1.0;693,092;;IPG;ZVF
43183;8;4418;96;3;A8336;;3297;3064;3.0;971,522;2722.0;EGA;ZBL
43184;8;3888;1;1;A8965;;2674;3133;2.0;824,799;;EWD;VTU
43185;8;2993;46;1;A9036;;3259;3133;2.0;1408,646;2484.0;EBJ;VTU
43186;8;3884;46;1;A9040;;3259;3133;2.0;1408,646;2484.0;EBJ;VTU
43187;8;3346;42;1;A9053;;3182;3199;2.0;606,242;2456.0;DKZ;DPA
43188;8;1820;95;3;A9070;;3501;3064;2.0;593,861;2693.0;ZUL;ZBL
43189;8;2958;46;1;A9071;;3259;3133;2.0;1408,646;2484.0;EBJ;VTU
43190;8;3907;46;1;A9072;;3259;3133;2.0;1408,646;;EBJ;VTU
43191;8;748;5;1;A9084;;2655;3133;3.0;680,962;;ENG;VTU
43192;8;4237;65;1;A9117;;3381;2995;3.0;888,788;2466.0;EYF;ICB
43193;8;871;47;1;A9248;;3501;3133;2.0;1466,178;2428.0;ZUL;VTU
43194;8;577;6;1;A9309;;2659;3133;2.0;671,980;2504.0;EPI;VTU
43195;8;3888;1;1;A9368;;2674;3133;2.0;824,799;;EWD;VTU
43196;8;2817;59;1;A9441;;3259;3133;2.0;1408,646;2429.0;EBJ;VTU
43197;8;1865;59;1;A9443;;3259;3133;2.0;1408,646;2429.0;EBJ;VTU
43198;8;3951;48;1;A9457;;3492;3016;2.0;368,601;;ZMQ;ISN
43199;8;4447;65;1;A9499;;3381;2995;3.0;888,788;;EYF;ICB
43200;8;3951;48;1;A9537;;3492;3016;2.0;368,601;;ZMQ;ISN
43201;8;2844;48;1;A9567;;3497;3016;2.0;555,438;;ZRP;ISN
43202;8;4267;91;2;A9592;;3154;3329;3.0;1070,595;2810.0;DCS;EMC
43203;8;3717;46;1;A9623;;3347;3133;2.0;1053,617;2484.0;EPP;VTU
43204;8;153;118;1;A9773;;3009;3322;1.0;996,135;2727.0;IPG;ELC
43205;8;710;93;1;A9837;;2611;2614;3.0;466,508;;EAO;EBM
43206;8;4447;65;1;A9869;;3322;2995;3.0;994,224;2466.0;ELC;ICB
43207;8;749;35;1;B0107X;;2655;3133;3.0;680,962;2447.0;ENG;VTU
43208;8;4223;79;2;B0230;;3387;2384;3.0;1307,289;;EZE;VPN
43209;8;3896;59;1;B0244;;3259;3133;2.0;1408,646;2429.0;EBJ;VTU
43210;8;2916;59;1;B0245;;3259;3133;2.0;1408,646;2429.0;EBJ;VTU
43211;8;576;6;1;B0250;;2659;3133;2.0;671,980;2504.0;EPI;VTU
43212;8;3888;1;1;B0251X;;3345;3133;3.0;720,522;2849.0;EPM;VTU
43213;8;3888;1;1;B0255;;3345;3133;3.0;720,522;;EPM;VTU
43214;8;3888;1;1;B0263;;3345;3133;3.0;720,522;;EPM;VTU
43215;8;3888;1;1;B0266;;3345;3133;3.0;720,522;;EPM;VTU
43216;8;3888;1;1;B0270;;3345;3133;3.0;720,522;;EPM;VTU
43217;8;3888;1;1;B0274;;3345;3133;3.0;720,522;;EPM;VTU
43218;8;3888;1;1;B0277;;3345;3133;3.0;720,522;;EPM;VTU
43219;8;3888;1;1;B0283;;2674;3133;3.0;824,799;;EWD;VTU
43220;8;3888;1;1;B0286X;;2674;3133;3.0;824,799;2849.0;EWD;VTU
43221;8;3888;1;1;B0289;;2674;3133;3.0;824,799;;EWD;VTU
43222;8;3888;1;1;B0293;;2674;3133;3.0;824,799;;EWD;VTU
43223;8;3888;1;1;B0296;;2674;3133;3.0;824,799;;EWD;VTU
43224;8;3888;1;1;B0299;;3345;3133;3.0;720,522;;EPM;VTU
43225;8;3888;1;1;B0303;;3345;3133;3.0;720,522;;EPM;VTU
43226;8;3888;1;1;B0306;;3345;3133;3.0;720,522;;EPM;VTU
43227;8;3888;1;1;B0310;;3345;3133;3.0;720,522;;EPM;VTU
43228;8;3888;1;1;B0314;;3345;3133;3.0;720,522;;EPM;VTU
43229;8;3888;1;1;B0317;;3345;3133;3.0;720,522;;EPM;VTU
43230;8;3888;1;1;B0320;;3345;3133;3.0;720,522;;EPM;VTU
43231;8;3513;59;1;B0482;;3259;3133;2.0;1408,646;2429.0;EBJ;VTU
43232;8;152;59;1;B0547;;3259;3133;2.0;1408,646;2429.0;EBJ;VTU
43233;8;3888;1;1;B0715;;3345;3133;3.0;720,522;;EPM;VTU
43234;8;3888;1;1;B0721;;3345;3133;3.0;720,522;;EPM;VTU
43235;8;3313;105;1;B0726;;3199;2655;3.0;1565,131;;DPA;ENG
43236;12;2872;46;1;A8328;;3114;4084;2.0;725,700;;PPF;QPI
43237;12;2872;46;1;A8330;;4067;4084;2.0;976,700;;PPT;QPI
43238;12;3403;46;1;A8694;;3114;4084;2.0;725,700;2762.0;PPF;QPI
43239;12;4448;46;1;A8695;;3114;4084;2.0;725,700;;PPF;QPI
43240;12;3983;46;1;A8755;;4067;4084;2.0;976,700;2762.0;PPT;QPI
43241;12;3983;46;1;A8756;;4067;4084;2.0;976,700;2762.0;PPT;QPI
43242;12;3983;46;1;A8757;;4067;4084;2.0;976,700;2762.0;PPT;QPI
43243;12;3983;46;1;A8758;;4067;4084;2.0;976,700;2762.0;PPT;QPI
43244;12;3983;46;1;A8775;;3114;4084;2.0;725,700;;PPF;QPI
43245;12;3983;46;1;A8776;;3114;4084;2.0;725,700;;PPF;QPI
43246;12;3983;46;1;A8777;;3114;4084;2.0;725,700;2762.0;PPF;QPI
43247;12;3983;46;1;A8779;;3114;4084;2.0;725,700;;PPF;QPI
43248;12;3983;46;1;A8780;;3114;4084;2.0;725,700;2762.0;PPF;QPI
43249;12;4449;79;2;A9540;;4068;4016;2.0;1085,000;3250.0;PGR;ABR
43250;12;2779;46;1;A9911;;4067;4084;2.0;976,700;2762.0;PPT;QPI
43251;12;2678;46;1;A9914;;4067;4084;2.0;976,700;2762.0;PPT;QPI
43252;12;2790;46;1;A9915;;4067;4084;2.0;976,700;2762.0;PPT;QPI
43253;12;2780;46;1;B0487;;4067;4084;2.0;976,700;;PPT;QPI
43254;12;2834;46;1;B0488;;4067;4084;2.0;976,700;2762.0;PPT;QPI
43255;4;737;15;1;A8126;;2380;2659;3.0;225,045;2665.0;VMR;EPI
43256;4;737;8;1;A8127;;2380;2659;3.0;225,045;;VMR;EPI
43257;4;737;8;1;A8131;;2380;2999;3.0;854,570;;VMR;IEF
43258;4;350;26;1;A8140;;2384;3133;2.0;27,215;2586.0;VPN;VTU
43259;4;4385;26;1;A8142;;2373;2384;2.0;324,907;;VGV;VPN
43260;4;3534;31;1;A8327;;3133;2618;1.0;650,009;;VTU;ECE
43261;4;3534;31;1;A8329;;3133;2618;1.0;650,009;;VTU;ECE
43262;4;4385;26;1;A8382;;2373;2384;2.0;324,907;2586.0;VGV;VPN
43263;4;3405;8;1;A8407;;3133;2999;3.0;1301,505;;VTU;IEF
43264;4;405;26;1;A8498;;2384;3133;2.0;27,215;;VPN;VTU
43265;4;3253;26;1;A8502;;2373;3133;2.0;322,514;2586.0;VGV;VTU
43266;4;4385;26;1;A8570;;2373;2384;2.0;324,907;2586.0;VGV;VPN
43267;4;4271;70;1;A8696;;3133;3503;1.0;1429,792;;VTU;ZVF
43268;4;3125;26;1;A8697;;2366;3413;3.0;290,094;2586.0;VCL;GGR
43269;4;153;70;1;A8698;;3133;3322;1.0;1514,543;2595.0;VTU;ELC
43270;4;3958;70;1;A8699;;3133;3503;1.0;1429,792;2595.0;VTU;ZVF
43271;4;3958;70;1;A8759;;3133;3503;1.0;1429,792;2595.0;VTU;ZVF
43272;4;3405;8;1;A8793;;3133;2659;3.0;671,980;2661.0;VTU;EPI
43273;4;405;26;1;A8909;;2384;3133;2.0;27,215;2586.0;VPN;VTU
43274;4;997;31;1;A9073;;3133;3345;1.0;720,522;2609.0;VTU;EPM
43275;4;997;31;1;A9074;;3133;3345;1.0;720,522;;VTU;EPM
43276;4;3174;31;1;A9077;;3133;3345;1.0;720,522;;VTU;EPM
43277;4;4426;31;1;A9079;;3133;3345;1.0;720,522;;VTU;EPM
43278;4;737;8;1;A9087;;2380;2659;3.0;225,045;2661.0;VMR;EPI
43279;4;737;15;1;A9089;;2380;2659;3.0;225,045;;VMR;EPI
43280;4;737;8;1;A9193;;2380;2659;3.0;225,045;2661.0;VMR;EPI
43281;4;4426;31;1;A9239;;3133;3345;1.0;720,522;;VTU;EPM
43282;4;737;8;1;A9500;;2380;2999;3.0;854,570;2661.0;VMR;IEF
43283;4;997;23;1;A9525;;2378;2648;3.0;266,091;2627.0;VJC;ELD
43284;4;737;8;1;A9655;;2380;2659;3.0;225,045;;VMR;EPI
43285;4;737;15;1;A9656;;2380;2659;3.0;225,045;;VMR;EPI
43286;4;525;11;1;A9658;;3109;3133;3.0;670,876;2699.0;VOB;VTU
43287;4;358;6;1;A9770;;2382;3133;2.0;72,634;2630.0;VPA;VTU
43288;4;3125;26;1;A9897;;2373;3413;3.0;483,382;2586.0;VGV;GGR
43289;4;4219;105;1;B0001;;2384;2379;3.0;529,047;;VPN;VJM
43290;4;803;31;1;B0105;;3133;2384;1.0;27,215;2609.0;VTU;VPN
43291;4;3534;31;1;B0142;;2384;2618;1.0;652,402;2609.0;VPN;ECE
43292;4;3958;70;1;B0223;;3133;3322;1.0;1514,543;;VTU;ELC
43293;4;3958;70;1;B0226;;3133;3322;1.0;1514,543;2595.0;VTU;ELC
43294;4;3565;65;1;B0505;;3133;3322;1.0;1514,543;2593.0;VTU;ELC
43295;7;4025;79;2;10342;;2596;2579;1.0;945,021;1892.0;TCS;ZZZ
43296;7;4359;79;2;10344;;2596;2579;1.0;945,021;1892.0;TCS;ZZZ
43297;7;4359;79;2;10346;;2596;2579;1.0;945,021;1892.0;TCS;ZZZ
43298;7;2492;59;1;10366;;2596;2998;2.0;1202,370;3225.0;TCS;ICZ
43299;7;3691;59;1;10367;;2596;2998;2.0;1202,370;2048.0;TCS;ICZ
43300;7;3668;59;1;10368;;2596;2998;2.0;1202,370;2048.0;TCS;ICZ
43301;7;4450;79;2;10370;;2596;2579;1.0;945,021;1892.0;TCS;ZZZ
43302;7;4132;95;3;32925;;2604;3016;2.0;1307,281;1958.0;TOM;ISN
43303;7;4411;59;1;32965;;2604;3016;2.0;1307,281;3225.0;TOM;ISN
43304;7;4436;59;1;32969;;2604;3016;2.0;1307,281;3225.0;TOM;ISN
43305;7;4437;59;1;32970;;2604;3016;2.0;1307,281;3225.0;TOM;ISN
