CodigoDesempenhoLocomotiva;CodigoFerrovia;CodigoModeloLocomotiva;DataReferencia;NumeroConsumoCombustivel;NumeroImobilizacaoOficinaPropria;NumeroImobilizacaoOficinaTerceiros;NumeroImobilizacaoMorta;NumeroDisponivelNaoUtilizadoPropria;NumeroDisponivelNaoUtilizadoTerceiros;NumeroUtilizacaoPropria;NumeroUtilizacaoTerceiros;NumeroUtilizacaoServicoInterno;NumeroTKBTracionada;NumeroTKUTracionada;NumeroDistanciaPercorrida
24517;9;166;01/11/2015 00:00:00;1074076;0,0;0,0;0,0;0,0;1440,0;0,0;7692,4;92,1;101617677.0;56699079.0;305303
24518;9;181;01/11/2015 00:00:00;278800;801,5;1216,5;0,0;4162,6;5925,8;2123,7;3888,9;288,0;22316020.0;11150793.0;66115
24519;5;218;01/11/2015 00:00:00;5142190;1617,2;152,3;0,0;6751,0;3404,6;13978,3;4939,7;1923,7;1008442009.0;510344745.0;610208
24520;5;166;01/11/2015 00:00:00;5149330;0,0;0,0;0,0;9764,4;20797,2;137,0;26828,4;6498,0;573466856.0;281090571.0;973298
24521;5;168;01/11/2015 00:00:00;41001;0,0;0,0;0,0;4898,9;10889,3;415,5;304,7;32,6;14034566.0;8325574.0;122226
24522;5;172;01/11/2015 00:00:00;2461537;0,0;0,0;0,0;537,8;3700,6;0,0;9345,6;1144,5;427343603.0;222904569.0;349133
24523;5;181;01/11/2015 00:00:00;2420553;362,6;5250,2;0,0;10783,2;25782,7;8926,1;297,6;1181,0;493313086.0;252472340.0;329417
24524;5;208;01/11/2015 00:00:00;1476597;1316,3;540,4;0,0;3130,8;4854,2;4332,1;1272,6;715,7;266703733.0;137151983.0;218187
24525;1;152;01/11/2015 00:00:00;4313068;7224,6;0,0;0,0;22551,1;414,5;25634,5;6056,2;4532,8;825993743.0;511867343.0;1351471
24526;1;164;01/11/2015 00:00:00;20027;15,4;0,0;0,0;513,1;2434,1;13,8;0,0;0,0;384650.0;218861.0;1195
24527;1;166;01/11/2015 00:00:00;555287;2918,8;2252,5;0,0;4789,9;11809,2;3827,6;9,4;241,3;98185858.0;66483800.0;201300
24528;1;234;01/11/2015 00:00:00;1067803;1583,2;0,0;0,0;6231,8;0,0;7897,1;0,0;898,3;226601402.0;140734753.0;284747
24529;1;181;01/11/2015 00:00:00;321706;555,3;908,9;0,0;3170,4;6212,6;988,8;3073,3;506,1;38774344.0;24779607.0;138073
24530;1;194;01/11/2015 00:00:00;183450;2581,8;0,0;0,0;20555,5;2493,8;247,3;15,4;1,1;4301629.0;2303153.0;21115
24531;1;196;01/11/2015 00:00:00;2475611;9414,2;0,0;0,0;49677,8;21,4;35997,4;0,0;3556,0;430000215.0;246807811.0;1305952
24532;1;197;01/11/2015 00:00:00;154221;553,7;0,0;0,0;773,5;0,0;1150,9;0,0;10,5;30095695.0;17649360.0;57970
24533;1;199;01/11/2015 00:00:00;35364;561,6;0,0;0,0;9977,8;1064,4;288,6;9,5;6,2;1590895.0;731636.0;10691
24534;1;201;01/11/2015 00:00:00;46089;356,8;0,0;0,0;2880,7;112,1;658,9;0,0;220,5;4403213.0;2193752.0;27264
24535;1;202;01/11/2015 00:00:00;294298;6086,2;3,8;0,0;19762,3;115,4;15474,7;0,0;884,2;171611362.0;100166821.0;346723
24536;1;203;01/11/2015 00:00:00;164825;455,7;0,0;0,0;4341,8;0,0;1047,6;0,0;25,4;32313572.0;18410501.0;59903
24537;1;206;01/11/2015 00:00:00;675048;1012,3;0,0;0,0;2813,5;0,0;4263,4;648,2;1047,6;129862584.0;80429297.0;214091
24538;12;168;01/11/2015 00:00:00;5942;0,0;0,0;0,0;2824,0;2780,0;129,0;600,0;135,0;525841.0;387564.0;1450
24539;12;171;01/11/2015 00:00:00;119;0,0;0,0;0,0;0,0;1440,0;0,0;35,0;0,0;10544.0;7592.0;2
24540;12;172;01/11/2015 00:00:00;1785;0,0;0,0;0,0;0,0;6334,0;0,0;251,0;250,0;223509.0;0.0;30
24541;12;206;01/11/2015 00:00:00;1649;0,0;0,0;0,0;0,0;8428,0;0,0;3819,0;65,0;0.0;0.0;398
24542;12;238;01/11/2015 00:00:00;611147;17,0;0,0;0,0;6040,0;0,0;5476,0;0,0;279,0;294673069.0;173129103.0;73696
24543;12;208;01/11/2015 00:00:00;252;0,0;0,0;0,0;0,0;6663,0;0,0;60,0;58,0;122866.0;0.0;30
24544;8;236;01/11/2015 00:00:00;12504;790,0;0,0;0,0;816,0;0,0;851,0;0,0;0,0;3042611.0;1789136.0;1480
24545;8;164;01/11/2015 00:00:00;1575557;9340,0;0,0;19454,0;10052,0;47,0;12701,0;58,0;85,0;177254096.0;98125037.0;235323
24546;8;166;01/11/2015 00:00:00;0;3600,0;0,0;3600,0;1440,0;0,0;0,0;0,0;0,0;0.0;0.0;0
24547;8;168;01/11/2015 00:00:00;0;5760,0;0,0;5760,0;2160,0;0,0;0,0;0,0;0,0;0.0;0.0;0
24548;8;191;01/11/2015 00:00:00;553438;9454,0;5473,0;14524,0;3402,0;1173,0;3722,0;1319,0;162,0;89539903.0;51018772.0;68954
24549;8;234;01/11/2015 00:00:00;3193870;5349,0;0,0;2455,0;13916,0;2994,0;31042,0;4252,0;68,0;532444158.0;317830410.0;514071
24550;8;171;01/11/2015 00:00:00;12016;0,0;0,0;0,0;0,0;334,0;0,0;319,0;0,0;2003122.0;1322061.0;1934
24551;8;222;01/11/2015 00:00:00;66834;3366,0;0,0;1637,0;5800,0;0,0;2155,0;0,0;1165,0;4833869.0;2260568.0;17294
24552;8;190;01/11/2015 00:00:00;32977;5940,0;0,0;7920,0;9886,0;0,0;1156,0;0,0;591,0;2278696.0;1137719.0;8870
24553;8;194;01/11/2015 00:00:00;13761;1277,0;0,0;4320,0;5070,0;0,0;2239,0;0,0;1009,0;732411.0;344102.0;6069
24554;8;198;01/11/2015 00:00:00;12591;6885,0;0,0;6480,0;6148,0;0,0;4793,0;0,0;2058,0;342568.0;207295.0;9403
24555;8;199;01/11/2015 00:00:00;1221;2246,0;0,0;3600,0;2887,0;0,0;1816,0;0,0;800,0;5084.0;0.0;1080
24556;8;146;01/11/2015 00:00:00;27817;19894,0;0,0;23760,0;13007,0;0,0;2515,0;0,0;1475,0;1292023.0;708558.0;7674
24557;8;206;01/11/2015 00:00:00;911907;4361,0;0,0;672,0;10477,0;0,0;7971,0;0,0;110,0;115424600.0;67120995.0;131178
24558;8;237;01/11/2015 00:00:00;476069;1095,0;0,0;0,0;3885,0;0,0;4603,0;0,0;47,0;76069194.0;44283756.0;63271
24559;8;230;01/11/2015 00:00:00;0;1440,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0.0;0.0;0
24560;8;238;01/11/2015 00:00:00;22092;1852,0;0,0;0,0;1373,0;0,0;1896,0;0,0;0,0;5943469.0;3485562.0;3010
24561;8;239;01/11/2015 00:00:00;1016630;2988,0;0,0;0,0;12485,0;0,0;18727,0;0,0;0,0;258264403.0;188533015.0;187088
24562;8;177;01/11/2015 00:00:00;2809;7828,0;0,0;12240,0;1410,0;0,0;122,0;0,0;60,0;140844.0;79179.0;2890
24563;8;179;01/11/2015 00:00:00;118527;9084,0;0,0;12578,0;8188,0;0,0;2168,0;0,0;133,0;15833558.0;9118893.0;41551
24564;8;180;01/11/2015 00:00:00;7735;1081,0;0,0;720,0;220,0;0,0;139,0;0,0;0,0;1265982.0;515824.0;2058
24565;8;178;01/11/2015 00:00:00;6463;377,0;0,0;720,0;2893,0;0,0;371,0;0,0;917,0;165468.0;58695.0;4021
24566;8;181;01/11/2015 00:00:00;1339861;30999,0;0,0;17083,0;55196,0;0,0;21078,0;0,0;2864,0;163169382.0;84315741.0;326349
24567;8;182;01/11/2015 00:00:00;103482;2318,0;0,0;720,0;2906,0;0,0;1281,0;0,0;11,0;9736429.0;5207741.0;20746
24568;8;188;01/11/2015 00:00:00;0;3065,0;0,0;3600,0;535,0;0,0;0,0;0,0;0,0;0.0;0.0;0
24569;8;186;01/11/2015 00:00:00;461;3600,0;0,0;8640,0;720,0;0,0;720,0;0,0;0,0;187010.0;125218.0;715
24570;8;203;01/11/2015 00:00:00;0;5760,0;0,0;23760,0;0,0;0,0;0,0;0,0;0,0;0.0;0.0;0
24571;8;195;01/11/2015 00:00:00;0;1440,0;0,0;3600,0;0,0;0,0;0,0;0,0;0,0;0.0;0.0;0
24572;3;171;01/12/2015 00:00:00;45007;226,9;0,0;0,0;1086,7;0,0;1309,4;0,0;316,9;10090718.0;5219802.0;9308
24573;3;172;01/12/2015 00:00:00;8446842;7055,8;0,0;0,0;17722,1;0,0;41361,1;0,0;59,1;5691562706.0;4059007656.0;1043770
24574;3;168;01/12/2015 00:00:00;425441;1083,6;1174,8;0,0;6077,1;3348,4;10856,6;3102,5;3134,4;95413976.0;54312192.0;83100
24575;6;194;01/12/2015 00:00:00;117050;3368,3;0,0;0,0;448,0;0,0;1007,3;0,0;384,0;14792816.0;7731599.0;27888
24576;6;199;01/12/2015 00:00:00;2300;0,0;0,0;0,0;561,2;0,0;0,0;0,0;182,0;0.0;0.0;819
24577;6;146;01/12/2015 00:00:00;21596;4269,0;0,0;0,0;60,0;0,0;134,6;0,0;0,0;1939013.0;707309.0;3735
24578;3;231;01/12/2015 00:00:00;10854683;5529,5;0,0;0,0;5265,5;0,0;42773,0;0,0;0,0;7552452254.0;5350113172.0;943588
24579;3;206;01/12/2015 00:00:00;111983;1207,7;0,0;0,0;5510,0;0,0;2741,7;0,0;823,6;13052215.0;5263398.0;23783
24580;3;208;01/12/2015 00:00:00;4755494;5177,1;0,0;0,0;10148,4;0,0;25547,0;0,0;21,7;3261555929.0;2306054271.0;630993
24581;3;238;01/12/2015 00:00:00;516454;0,0;1438,9;0,0;0,0;5133,8;0,0;2974,9;0,0;335375597.0;192406970.0;79061
24582;3;233;01/12/2015 00:00:00;961307;717,8;0,0;0,0;637,1;0,0;3853,1;0,0;0,0;654651284.0;461482389.0;84785
24583;10;190;01/12/2015 00:00:00;13650;25,7;0,0;0,0;426,3;0,0;292,0;0,0;0,0;3548570.0;2151992.0;5262
24584;10;194;01/12/2015 00:00:00;136262;1802,1;0,0;0,0;3396,0;0,0;2986,0;0,0;0,0;31884349.0;19335906.0;45855
24585;10;196;01/12/2015 00:00:00;14298;14,2;0,0;0,0;417,4;0,0;312,5;0,0;0,0;2890146.0;1752697.0;4693
24586;10;199;01/12/2015 00:00:00;11768;757,9;0,0;0,0;140,8;0,0;589,3;0,0;0,0;2857741.0;1733045.0;5714
24587;11;147;01/12/2015 00:00:00;0;744,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0.0;0.0;0
24588;11;158;01/12/2015 00:00:00;0;0,0;0,0;0,0;2232,0;0,0;0,0;0,0;0,0;0.0;0.0;0
24589;11;218;01/12/2015 00:00:00;17366732;11348,5;0,0;0,0;44926,0;0,0;107405,0;0,0;0,0;7725473153.0;5134463518.0;2019355
24590;11;165;01/12/2015 00:00:00;301287;9709,4;0,0;0,0;29691,2;0,0;7055,6;0,0;413,1;46420444.0;19739684.0;44397
24591;11;166;01/12/2015 00:00:00;470260;11868,8;0,0;0,0;21373,0;0,0;9844,4;0,0;66,0;66604256.0;30513386.0;68389
24592;11;169;01/12/2015 00:00:00;1623808;16267,9;0,0;0,0;61390,9;0,0;22723,0;0,0;60,5;298944792.0;151280756.0;199058
24593;11;172;01/12/2015 00:00:00;2074952;2975,8;0,0;0,0;35286,9;0,0;24233,3;0,0;0,0;697690653.0;383479545.0;342934
24594;11;181;01/12/2015 00:00:00;165606;4990,4;0,0;0,0;9041,8;0,0;5312,0;0,0;0,0;28118356.0;11351341.0;40005
24595;11;183;01/12/2015 00:00:00;61449;22363,6;0,0;0,0;9415,8;0,0;68,6;0,0;3864,1;2542449.0;507744.0;6511
24596;11;186;01/12/2015 00:00:00;1;1488,0;0,0;0,0;1488,0;0,0;0,1;0,0;0,0;2.0;1.0;1
24597;11;187;01/12/2015 00:00:00;814;1921,9;0,0;0,0;1801,9;0,0;740,2;0,0;0,0;2.0;1.0;1
24598;11;162;01/12/2015 00:00:00;4920;4297,8;0,0;0,0;1810,2;0,0;2076,0;0,0;0,0;2.0;1.0;1
24599;11;204;01/12/2015 00:00:00;1;3720,0;0,0;0,0;3719,3;0,0;0,8;0,0;0,0;2.0;1.0;1
24600;11;205;01/12/2015 00:00:00;101500;2039,1;0,0;0,0;14173,9;0,0;914,9;0,0;8168,1;6963298.0;2522221.0;13751
24601;11;206;01/12/2015 00:00:00;1;0,0;0,0;0,0;34224,0;0,0;0,1;0,0;0,0;2.0;1.0;1
24602;11;209;01/12/2015 00:00:00;1279;885,6;0,0;0,0;586,6;0,0;15,8;0,0;0,0;12766.0;1.0;80
24603;11;210;01/12/2015 00:00:00;1;8928,0;0,0;0,0;0,0;0,0;0,1;0,0;0,0;2.0;1.0;1
24604;11;235;01/12/2015 00:00:00;1;1023,5;0,0;0,0;2510,1;0,0;1674,2;0,0;0,0;11182341.0;3300219.0;28096
24605;2;194;01/12/2015 00:00:00;230078;4748,0;744,0;0,0;10969,0;3720,0;4371,0;0,0;0,0;30382191.0;14907828.0;52578
24606;2;186;01/12/2015 00:00:00;17097;1737,0;0,0;0,0;6024,0;0,0;1166,0;0,0;7,0;59387.0;3732.0;1780
24607;2;150;01/12/2015 00:00:00;320742;4174,0;0,0;0,0;10069,0;0,0;7333,0;0,0;169,0;49299960.0;22117139.0;84177
24608;2;188;01/12/2015 00:00:00;1119;1374,0;0,0;0,0;825,0;0,0;34,0;0,0;0,0;4227.0;449.0;890
24609;2;177;01/12/2015 00:00:00;109798;5690,0;0,0;0,0;6959,0;0,0;3719,0;0,0;131,0;17719333.0;8001840.0;37023
24610;4;164;01/12/2015 00:00:00;179551;1954,0;0,0;0,0;2134,0;0,0;4060,0;0,0;336,0;25426973.0;11205938.0;13543
24611;4;171;01/12/2015 00:00:00;395614;834,0;0,0;0,0;961,0;0,0;2604,0;0,0;0,0;280886702.0;213877208.0;65776
24612;4;172;01/12/2015 00:00:00;17058652;18588,0;0,0;0,0;39668,0;760,0;89503,0;3229,0;13,0;9803198213.0;6787565246.0;2260404
24613;4;191;01/12/2015 00:00:00;554326;5702,0;0,0;0,0;7889,0;0,0;10237,0;0,0;1152,0;105483124.0;62805962.0;55362
24614;4;194;01/12/2015 00:00:00;80076;2697,0;0,0;0,0;6151,0;190,0;7249,0;12,0;1398,0;736849.0;162716.0;6627
24615;4;195;01/12/2015 00:00:00;145714;3711,0;0,0;0,0;6358,0;0,0;10281,0;0,0;1998,0;2445913.0;1119204.0;14461
24616;12;168;01/12/2015 00:00:00;5859;0,0;0,0;0,0;3694,0;3342,0;26,0;16,0;26,0;4059.0;0.0;20
24617;12;171;01/12/2015 00:00:00;595;0,0;0,0;0,0;0,0;1470,0;0,0;18,0;18,0;10544.0;6326.0;10
24618;12;172;01/12/2015 00:00:00;1190;0,0;0,0;0,0;0,0;7928,0;0,0;10,0;0,0;149006.0;89404.0;20
24619;12;206;01/12/2015 00:00:00;1144;0,0;754,0;0,0;0,0;8446,0;0,0;4454,0;0,0;178750.0;107250.0;276
24620;12;238;01/12/2015 00:00:00;500957;0,0;0,0;0,0;6717,0;0,0;5307,0;0,0;208,0;235525596.0;134875920.0;75510
24621;12;208;01/12/2015 00:00:00;84;0,0;0,0;0,0;0,0;8160,0;0,0;8,0;0,0;40955.0;24573.0;10
24622;8;236;01/12/2015 00:00:00;10837;619,0;0,0;0,0;761,0;0,0;1030,0;0,0;0,0;2718170.0;1616516.0;1300
24623;8;164;01/12/2015 00:00:00;1225236;9681,0;0,0;19454,0;11887,0;299,0;12552,0;148,0;82,0;147002903.0;84946478.0;196219
24624;8;166;01/12/2015 00:00:00;0;0,0;0,0;3600,0;0,0;0,0;0,0;0,0;0,0;0.0;0.0;0
24625;8;168;01/12/2015 00:00:00;0;1944,0;0,0;5760,0;1776,0;0,0;0,0;0,0;0,0;0.0;0.0;0
24626;8;191;01/12/2015 00:00:00;340630;8276,0;4468,0;14524,0;6511,0;2621,0;2887,0;2189,0;1106,0;59450894.0;34317780.0;56333
24627;8;234;01/12/2015 00:00:00;3629354;4262,0;0,0;2455,0;15168,0;3546,0;32973,0;5356,0;156,0;586998911.0;357603360.0;564678
24628;8;171;01/12/2015 00:00:00;1566;0,0;0,0;0,0;0,0;30,0;0,0;36,0;0,0;261007.0;172265.0;252
24629;8;222;01/12/2015 00:00:00;78166;2843,0;0,0;1637,0;6119,0;0,0;2576,0;0,0;1763,0;6574821.0;3344457.0;19006
24630;8;190;01/12/2015 00:00:00;29277;4770,0;0,0;7920,0;4168,0;0,0;2647,0;0,0;814,0;1958460.0;933680.0;9610
24631;8;194;01/12/2015 00:00:00;11716;1322,0;0,0;4320,0;2873,0;0,0;2543,0;0,0;625,0;678784.0;358557.0;6019
24632;8;198;01/12/2015 00:00:00;17326;5472,0;0,0;6480,0;8035,0;0,0;4992,0;0,0;1851,0;112581.0;36752.0;6004
24633;8;199;01/12/2015 00:00:00;1777;2223,0;0,0;3600,0;2817,0;0,0;1657,0;0,0;550,0;20211.0;13339.0;1251
24634;8;146;01/12/2015 00:00:00;16688;17432,0;0,0;23760,0;17668,0;0,0;1305,0;0,0;1095,0;765448.0;425692.0;6620
24635;8;206;01/12/2015 00:00:00;1313513;3642,0;0,0;672,0;7817,0;0,0;11307,0;0,0;83,0;159161494.0;94918836.0;185479
24636;8;237;01/12/2015 00:00:00;448703;2354,0;0,0;0,0;3660,0;0,0;4014,0;0,0;57,0;75209637.0;44220803.0;63570
24637;8;230;01/12/2015 00:00:00;0;1224,0;0,0;0,0;264,0;0,0;0,0;0,0;0,0;0.0;0.0;0
24638;8;238;01/12/2015 00:00:00;19347;2342,0;0,0;0,0;1534,0;0,0;2611,0;0,0;0,0;4906754.0;2841399.0;2400
24639;8;239;01/12/2015 00:00:00;1078408;3348,0;0,0;0,0;13243,0;0,0;19865,0;0,0;0,0;273958469.0;199989683.0;198457
24640;8;177;01/12/2015 00:00:00;2861;3063,0;0,0;12240,0;2038,0;0,0;108,0;0,0;76,0;108375.0;25301.0;1090
24641;8;179;01/12/2015 00:00:00;108910;6025,0;0,0;12578,0;10112,0;0,0;2201,0;0,0;187,0;14713329.0;8729865.0;38243
24642;8;180;01/12/2015 00:00:00;11961;540,0;0,0;720,0;705,0;0,0;244,0;0,0;0,0;1283767.0;455282.0;2827
24643;8;178;01/12/2015 00:00:00;8261;796,0;0,0;720,0;2528,0;0,0;412,0;0,0;1154,0;457758.0;237054.0;6252
24644;8;181;01/12/2015 00:00:00;1343911;27507,0;0,0;17083,0;58686,0;0,0;22194,0;0,0;3887,0;162607050.0;86816260.0;315351
24645;8;182;01/12/2015 00:00:00;105422;1835,0;0,0;720,0;3437,0;0,0;1424,0;0,0;26,0;9013727.0;4842872.0;22912
24646;8;188;01/12/2015 00:00:00;470;782,0;0,0;3600,0;701,0;0,0;29,0;0,0;263,0;891.0;144.0;512
24647;8;186;01/12/2015 00:00:00;630;1776,0;0,0;8640,0;1200,0;0,0;744,0;0,0;0,0;255567.0;171122.0;977
24648;8;203;01/12/2015 00:00:00;0;3456,0;0,0;23760,0;1752,0;0,0;0,0;0,0;0,0;0.0;0.0;0
24649;8;195;01/12/2015 00:00:00;0;480,0;0,0;3600,0;264,0;0,0;0,0;0,0;0,0;0.0;0.0;0
24702;1;152;01/12/2015 00:00:00;4004017;6283,4;0,0;0,0;21512,3;415,0;22609,6;4604,7;5216,0;768191395.0;477283608.0;1236725
24703;1;164;01/12/2015 00:00:00;18592;13,4;0,0;0,0;489,5;2436,9;12,1;0,0;0,0;357733.0;204073.0;1094
24704;1;166;01/12/2015 00:00:00;515499;2538,5;7135,3;0,0;4569,3;11822,7;3375,9;7,2;277,7;91314895.0;61991897.0;184208
24705;1;234;01/12/2015 00:00:00;991290;1377,0;0,0;0,0;5944,8;0,0;6965,3;0,0;1033,7;210744027.0;131226170.0;260571
24706;1;181;01/12/2015 00:00:00;298654;482,9;2879,3;0,0;3024,4;6219,7;872,1;2336,8;582,4;36060948.0;23105401.0;126350
24707;1;194;01/12/2015 00:00:00;170305;2245,5;0,0;0,0;19608,6;2496,7;218,1;11,7;1,2;4000604.0;2147543.0;19322
24708;1;196;01/12/2015 00:00:00;2298222;8187,8;0,0;0,0;47389,4;21,4;31749,7;0,0;4091,9;399909161.0;230132521.0;1195070
24709;1;197;01/12/2015 00:00:00;143171;481,6;0,0;0,0;737,9;0,0;1015,1;0,0;12,1;27989623.0;16456901.0;53048
24710;1;199;01/12/2015 00:00:00;32830;488,4;0,0;0,0;9518,1;1065,6;254,5;7,2;7,1;1479566.0;682204.0;9783
24711;1;201;01/12/2015 00:00:00;42787;310,4;0,0;0,0;2748,0;112,2;581,1;0,0;253,7;4095080.0;2045534.0;24949
24712;1;202;01/12/2015 00:00:00;273210;5293,4;11,9;0,0;18851,9;115,6;13648,7;0,0;1017,5;159602143.0;93399164.0;317284
24713;1;203;01/12/2015 00:00:00;153014;396,4;0,0;0,0;4141,8;0,0;924,0;0,0;29,2;30052295.0;17166617.0;54817
24714;1;206;01/12/2015 00:00:00;626678;880,4;0,0;0,0;2683,9;0,0;3760,4;492,8;1205,5;120774909.0;74995183.0;195914
24719;7;218;01/12/2015 00:00:00;1121637;0,0;93,0;0,0;338,9;3584,9;5692,3;11981,7;0,0;757742403.0;574414633.0;316005
24720;7;166;01/12/2015 00:00:00;1203941;1598,2;12276,9;0,0;8452,7;48249,7;21059,4;194,0;0,0;468237933.0;347118662.0;524570
24721;7;172;01/12/2015 00:00:00;691740;10,5;2620,0;0,0;3551,7;12297,3;7484,8;0,0;0,0;296300180.0;211838575.0;172096
24722;7;208;01/12/2015 00:00:00;810794;0,0;41,0;0,0;145,5;491,3;1104,0;9185,1;0,0;371801390.0;243982336.0;148216
24723;5;218;01/12/2015 00:00:00;4768479;1275,6;361,9;0,0;8602,9;2200,6;14788,7;4748,8;1883,8;998292980.0;517483667.0;613773
24724;5;166;01/12/2015 00:00:00;4775100;0,0;0,0;0,0;8145,8;27685,5;62,7;27726,5;4113,8;538738794.0;279709170.0;944030
24725;5;168;01/12/2015 00:00:00;38021;0,0;0,0;0,0;6034,6;13832,5;575,2;302,4;0,0;16936298.0;10402042.0;164793
24726;5;172;01/12/2015 00:00:00;2282644;0,0;0,0;0,0;419,0;3966,1;0,0;10851,9;3472,6;448729942.0;247770380.0;371088
24727;5;181;01/12/2015 00:00:00;2244638;0,0;4503,3;0,0;3771,7;22846,9;6664,2;135,0;0,0;291712916.0;169016131.0;37359
24728;5;208;01/12/2015 00:00:00;1369285;635,0;40,2;0,0;3386,4;7469,4;5407,4;1256,9;0,0;262676742.0;142224739.0;210714
24731;9;166;01/12/2015 00:00:00;1122806;0,0;0,0;0,0;0,0;0,0;0,0;8265,6;52,9;105452590.0;55434047.0;303776
24732;9;181;01/12/2015 00:00:00;229652;898,5;1717,7;0,0;5352,4;2311,7;1916,9;3089,2;141,3;17089493.0;7870751.0;65784
24733;6;146;01/01/2016 00:00:00;98630;3542,4;0,0;0,0;264,0;0,0;657,2;0,0;0,0;10856151.0;6226594.0;16434
24734;6;194;01/01/2016 00:00:00;178702;2751,1;0,0;0,0;704,0;0,0;1752,5;0,0;0,0;24123245.0;12460931.0;43824
24735;6;199;01/01/2016 00:00:00;5950;0,0;0,0;0,0;480,3;0,0;0,0;0,0;263,3;0.0;0.0;1184
24736;3;171;01/01/2016 00:00:00;42734;488,0;0,0;0,0;857,8;0,0;1141,6;0,0;463,8;13784715.0;8213547.0;7992
24737;3;172;01/01/2016 00:00:00;7547897;5902,4;0,0;0,0;18308,1;0,0;41858,2;0,0;137,8;4917416697.0;3484364303.0;948315
24738;3;168;01/01/2016 00:00:00;322033;2012,3;1085,0;0,0;7911,2;2914,3;5931,3;3259,9;4945,9;62120513.0;35808222.0;78853
24739;3;231;01/01/2016 00:00:00;9964728;4658,1;0,0;0,0;5041,3;0,0;43868,6;0,0;0,0;6889461333.0;4883464209.0;867413
24740;3;206;01/01/2016 00:00:00;54066;544,4;0,0;0,0;4130,6;0,0;3230,5;0,0;515,1;8114313.0;4479649.0;10373
24741;3;208;01/01/2016 00:00:00;4272114;5631,0;0,0;0,0;10294,0;0,0;24847,0;0,0;138,6;2862348627.0;2029238634.0;558352
24742;3;238;01/01/2016 00:00:00;621182;2047,4;0,0;0,0;5452,9;0,0;4507,0;0,0;0,0;377712920.0;220087564.0;94505
24743;3;233;01/01/2016 00:00:00;851680;711,4;0,0;0,0;579,3;0,0;3917,3;0,0;0,0;573378297.0;401637081.0;79752
24744;4;164;01/01/2016 00:00:00;78950;2092,0;0,0;0,0;3013,0;0,0;3148,0;0,0;174,0;7801401.0;5508493.0;5591
24745;4;171;01/01/2016 00:00:00;285864;870,0;0,0;0,0;1109,0;0,0;2404,0;0,0;0,0;164864292.0;127470208.0;46400
24746;4;172;01/01/2016 00:00:00;13844685;17015,0;0,0;0,0;49632,0;1507,0;83539,0;2584,0;41,0;7525889380.0;5194958624.0;1885374
24747;4;191;01/01/2016 00:00:00;244714;2831,0;0,0;0,0;15363,0;0,0;7100,0;0,0;683,0;24683971.0;15676653.0;19276
24748;4;194;01/01/2016 00:00:00;66364;3078,0;0,0;0,0;4404,0;81,0;8236,0;120,0;2113,0;1270306.0;554636.0;7027
24749;4;195;01/01/2016 00:00:00;121869;4917,0;0,0;0,0;4567,0;0,0;10267,0;0,0;2600,0;1627491.0;788881.0;14948
24750;11;147;01/01/2016 00:00:00;1;744,0;0,0;0,0;0,0;0,0;0,1;0,0;0,0;2.0;1.0;1
24751;11;158;01/01/2016 00:00:00;1;0,0;0,0;0,0;2232,0;0,0;0,1;0,0;0,0;2.0;1.0;1
24752;11;218;01/01/2016 00:00:00;15182823;14833,0;0,0;0,0;50252,5;0,0;98604,8;0,0;0,0;6557120379.0;4378781714.0;1732141
24753;11;165;01/01/2016 00:00:00;189530;11130,3;0,0;0,0;28871,7;0,0;6414,8;0,0;464,0;36399751.0;15906197.0;35870
24754;11;166;01/01/2016 00:00:00;382758;12908,7;0,0;0,0;22304,6;0,0;7925,6;0,0;13,0;51412269.0;24773416.0;55318
24755;11;169;01/01/2016 00:00:00;1203800;23327,1;0,0;0,0;59476,3;0,0;17202,6;0,0;436,2;189133021.0;87056007.0;139717
24756;11;172;01/01/2016 00:00:00;1840382;4181,1;0,0;0,0;36705,4;0,0;21625,1;0,0;0,0;656535974.0;357030217.0;304072
24757;11;181;01/01/2016 00:00:00;162287;5665,5;0,0;0,0;8918,6;0,0;4809,0;0,0;0,0;27209568.0;10701200.0;38760
24758;11;183;01/01/2016 00:00:00;34364;21109,0;0,0;0,0;10622,7;0,0;68,0;0,0;3912,4;3120979.0;589047.0;7483
24759;11;186;01/01/2016 00:00:00;1;1712,8;0,0;0,0;1263,2;0,0;0,1;0,0;0,0;2.0;1.0;1
24760;11;187;01/01/2016 00:00:00;96;1324,4;0,0;0,0;2421,2;0,0;718,4;0,0;0,0;2.0;1.0;1
24761;11;162;01/01/2016 00:00:00;2110;4385,3;0,0;0,0;2509,7;0,0;1289,1;0,0;0,0;3456.0;216.0;33
24762;11;204;01/01/2016 00:00:00;1;3720,0;0,0;0,0;3720,0;0,0;0,1;0,0;0,0;2.0;1.0;1
24763;11;205;01/01/2016 00:00:00;56567;3831,8;0,0;0,0;15738,7;0,0;184,9;0,0;5540,6;3871494.0;773389.0;10628
24764;11;206;01/01/2016 00:00:00;1;0,0;0,0;0,0;34224,0;0,0;0,1;0,0;0,0;2.0;1.0;1
24765;11;209;01/01/2016 00:00:00;2098;747,8;0,0;0,0;738,3;0,0;1,9;0,0;0,0;3651.0;1.0;24
